egoid,alter_id,is_study_peer,study_week,stata_week,flow_in,flow_out,total_flow,is_saved_in_contacts
46654,169581,0,0,2684,3,3,6,0
46654,187234,0,0,2684,2,0,2,0
46654,188820,0,0,2684,4,6,10,0
46654,194913,0,0,2684,0,1,1,0
46654,366557,0,0,2684,0,1,1,0
46771,312,0,0,2684,0,1,1,0
46771,1920,0,0,2684,1,0,1,0
46771,135339,0,0,2684,10,7,17,0
46771,148980,0,0,2684,0,1,1,0
46771,163131,0,0,2684,1,1,2,0
46771,164212,0,0,2684,0,1,1,0
46771,178385,0,0,2684,0,1,1,0
46771,252674,0,0,2684,2,1,3,0
46771,253528,0,0,2684,0,1,1,0
46771,451300,0,0,2684,2,2,4,0
46771,496122,0,0,2684,0,1,1,0
46771,673620,0,0,2684,0,3,3,0
46771,716432,0,0,2684,1,1,2,0
46771,746175,0,0,2684,27,24,51,0
46771,780253,0,0,2684,1,1,2,0
46771,831909,0,0,2684,1,0,1,0
48187,146366,0,0,2684,1,1,2,0
48990,114547,0,0,2684,3,3,6,0
48990,144012,0,0,2684,5,5,10,0
48990,173912,0,0,2684,1,0,1,0
49294,102423,0,0,2684,1,1,2,0
49294,133827,0,0,2684,4,2,6,0
49294,139631,0,0,2684,45,41,86,0
49294,158163,0,0,2684,0,1,1,0
49294,199989,0,0,2684,5,6,11,0
49294,351159,0,0,2684,0,9,9,0
50181,312,0,0,2684,0,7,7,0
50181,1009,0,0,2684,1,0,1,0
50181,1136,0,0,2684,0,1,1,0
50181,1259,0,0,2684,0,1,1,0
50181,1332,0,0,2684,0,1,1,0
50181,1407,0,0,2684,1,0,1,0
50181,118098,0,0,2684,1,0,1,0
50181,158654,0,0,2684,0,1,1,0
50181,167148,0,0,2684,6,4,10,0
50181,168964,0,0,2684,1,2,3,0
50181,180623,0,0,2684,1,0,1,0
50181,269481,0,0,2684,0,3,3,0
50181,298956,0,0,2684,0,1,1,0
50181,583604,0,0,2684,0,2,2,0
50181,645065,0,0,2684,0,1,1,0
50181,741937,0,0,2684,0,1,1,0
50181,791411,0,0,2684,1,0,1,0
50869,1920,0,0,2684,1,0,1,0
50869,158778,0,0,2684,3,4,7,0
50869,165313,0,0,2684,8,6,14,0
50869,170878,0,0,2684,2,2,4,0
50869,198688,0,0,2684,1,0,1,0
50869,246756,0,0,2684,0,1,1,0
50869,455963,0,0,2684,4,4,8,0
51102,122623,0,0,2684,1,0,1,0
51102,149051,0,0,2684,11,13,24,0
51102,159210,0,0,2684,2,1,3,0
51102,164415,0,0,2684,2,1,3,0
51102,370754,0,0,2684,0,1,1,0
51102,724845,0,0,2684,1,0,1,0
51102,748890,0,0,2684,4,4,8,0
51470,110490,0,0,2684,4,4,8,0
51470,145503,0,0,2684,31,23,54,0
51470,173234,0,0,2684,0,1,1,0
51470,187144,0,0,2684,0,2,2,0
51597,92220,0,0,2684,1,1,2,0
51597,105268,0,0,2684,1,0,1,0
51597,168110,0,0,2684,3,5,8,0
51597,181492,0,0,2684,2,4,6,0
51675,312,0,0,2684,0,3,3,0
51675,185840,0,0,2684,4,1,5,0
51675,196546,0,0,2684,0,1,1,0
52067,152631,0,0,2684,2,2,4,0
52615,312,0,0,2684,0,11,11,0
52615,1232,0,0,2684,0,2,2,0
52615,1472,0,0,2684,0,1,1,0
52615,1476,0,0,2684,0,1,1,0
52615,130362,0,0,2684,1,0,1,0
52615,145404,0,0,2684,5,5,10,0
52615,162580,0,0,2684,1,1,2,0
52615,187143,0,0,2684,5,9,14,0
52615,187972,0,0,2684,14,14,28,0
52615,236113,0,0,2684,1,0,1,0
52615,291339,0,0,2684,1,1,2,0
52615,303237,0,0,2684,1,1,2,0
52615,421046,0,0,2684,2,0,2,0
52615,423169,0,0,2684,1,0,1,0
52615,476966,0,0,2684,0,1,1,0
52615,480752,0,0,2684,1,0,1,0
52615,494394,0,0,2684,0,6,6,0
52615,524485,0,0,2684,2,0,2,0
52615,527261,0,0,2684,1,0,1,0
52615,535565,0,0,2684,1,0,1,0
52615,566936,0,0,2684,1,0,1,0
52615,671800,0,0,2684,0,1,1,0
52615,752667,0,0,2684,1,0,1,0
52615,770770,0,0,2684,1,1,2,0
52615,793692,0,0,2684,0,1,1,0
52615,850310,0,0,2684,0,1,1,0
52615,866100,0,0,2684,1,1,2,0
52635,312,0,0,2684,0,5,5,0
52635,140448,0,0,2684,13,8,21,0
52635,178179,0,0,2684,6,4,10,0
52635,184608,0,0,2684,7,2,9,0
52635,185621,0,0,2684,1,0,1,0
52635,187077,0,0,2684,1,1,2,0
52635,274058,0,0,2684,0,1,1,0
52635,477195,0,0,2684,1,0,1,0
52923,107063,0,0,2684,1,2,3,0
53275,1920,0,0,2684,1,0,1,0
53275,86352,1,0,2684,0,5,5,1
53275,100074,0,0,2684,0,1,1,0
53275,106933,0,0,2684,7,8,15,0
53275,184578,0,0,2684,0,4,4,0
53275,193756,0,0,2684,0,1,1,0
53275,203843,0,0,2684,0,3,3,0
53275,419422,0,0,2684,7,9,16,0
53275,581273,0,0,2684,0,1,1,0
53275,705672,0,0,2684,0,3,3,0
53884,111975,0,0,2684,3,2,5,0
55464,78966,1,0,2684,1,0,1,0
55464,103839,0,0,2684,1,0,1,0
55464,134978,0,0,2684,0,1,1,0
55464,147717,0,0,2684,1,0,1,0
55464,178233,0,0,2684,0,3,3,0
55464,189540,0,0,2684,7,7,14,0
55464,584928,0,0,2684,1,0,1,0
57637,209,0,0,2684,1,0,1,0
57637,36006,1,0,2684,2,1,3,1
57637,129972,0,0,2684,0,1,1,0
57637,133191,0,0,2684,3,3,6,0
57637,134947,0,0,2684,0,1,1,0
57637,156285,0,0,2684,1,0,1,0
57637,162683,0,0,2684,0,1,1,0
57637,164245,0,0,2684,1,1,2,0
57637,164494,0,0,2684,2,3,5,0
57637,165274,0,0,2684,0,4,4,0
57637,176478,0,0,2684,1,1,2,0
57637,199149,0,0,2684,0,2,2,0
57637,199731,0,0,2684,1,3,4,0
57637,452628,0,0,2684,2,1,3,0
57896,312,0,0,2684,0,7,7,0
57896,1920,0,0,2684,1,0,1,0
57896,107353,0,0,2684,0,1,1,0
57896,110999,0,0,2684,1,1,2,0
57896,114060,0,0,2684,4,3,7,0
57896,119852,0,0,2684,1,2,3,0
57896,128173,0,0,2684,7,11,18,0
57896,129003,0,0,2684,5,7,12,0
57896,141102,0,0,2684,11,10,21,0
57896,147839,0,0,2684,27,27,54,0
57896,160955,0,0,2684,10,8,18,0
57896,177936,0,0,2684,0,1,1,0
57896,180833,0,0,2684,1,7,8,0
57896,198961,0,0,2684,12,13,25,0
57896,223751,0,0,2684,4,5,9,0
57896,829008,0,0,2684,0,1,1,0
60482,312,0,0,2684,0,1,1,0
60482,1009,0,0,2684,1,0,1,0
60482,20905,1,0,2684,0,1,1,1
60482,66754,1,0,2684,1,3,4,1
60482,133639,0,0,2684,2,3,5,0
60482,373523,0,0,2684,1,4,5,0
60482,833439,0,0,2684,0,1,1,0
60482,874203,0,0,2684,0,3,3,0
60830,312,0,0,2684,0,5,5,0
60830,13116,1,0,2684,0,1,1,0
60830,22931,1,0,2684,43,37,80,0
60830,30952,1,0,2684,8,12,20,0
60830,69669,1,0,2684,1,1,2,0
60830,75178,1,0,2684,1,3,4,1
60830,95135,0,0,2684,0,1,1,0
60830,97655,0,0,2684,4,4,8,0
60830,114349,0,0,2684,14,18,32,0
60830,143432,0,0,2684,1,0,1,0
60830,146346,0,0,2684,1,1,2,0
60830,155994,0,0,2684,1,1,2,0
60830,158496,0,0,2684,0,1,1,0
60830,167133,0,0,2684,0,1,1,0
60830,181720,0,0,2684,22,22,44,0
60830,192073,0,0,2684,1,0,1,0
60830,194907,0,0,2684,0,1,1,0
60830,197328,0,0,2684,4,2,6,0
60830,238264,0,0,2684,0,1,1,0
60830,263210,0,0,2684,1,1,2,0
60830,330190,0,0,2684,0,2,2,0
60830,567103,0,0,2684,1,0,1,0
60830,620679,0,0,2684,0,1,1,0
60830,634411,0,0,2684,0,1,1,0
60830,672190,0,0,2684,0,1,1,0
60830,714729,0,0,2684,0,1,1,0
60830,761053,0,0,2684,0,1,1,0
60830,770770,0,0,2684,1,0,1,0
60830,788523,0,0,2684,0,1,1,0
61280,101225,0,0,2684,3,2,5,0
61280,106700,0,0,2684,4,3,7,0
61280,112992,0,0,2684,2,6,8,0
61280,121354,0,0,2684,1,0,1,0
61280,154424,0,0,2684,6,3,9,0
61280,165654,0,0,2684,5,6,11,0
61280,523290,0,0,2684,5,5,10,0
62555,312,0,0,2684,0,7,7,0
62555,1920,0,0,2684,1,0,1,0
62555,13116,1,0,2684,15,37,52,1
62555,26999,1,0,2684,1,1,2,1
62555,60830,1,0,2684,0,1,1,1
62555,123682,0,0,2684,0,1,1,0
62555,154810,0,0,2684,0,2,2,0
62555,155143,0,0,2684,0,2,2,0
62555,158496,0,0,2684,1,2,3,0
62555,162845,0,0,2684,40,39,79,0
62555,168941,0,0,2684,1,1,2,0
62555,171719,0,0,2684,2,12,14,0
62555,192073,0,0,2684,0,2,2,0
62555,194907,0,0,2684,1,0,1,0
62555,287835,0,0,2684,1,5,6,0
62555,302663,0,0,2684,0,2,2,0
62555,304200,0,0,2684,0,1,1,0
62555,373997,0,0,2684,0,2,2,0
62555,466225,0,0,2684,0,2,2,0
62555,531704,0,0,2684,0,2,2,0
62555,616196,0,0,2684,1,2,3,0
62555,761067,0,0,2684,0,1,1,0
62555,802605,0,0,2684,0,1,1,0
62560,101063,0,0,2684,12,4,16,0
62560,106321,0,0,2684,12,13,25,0
62560,121746,0,0,2684,2,2,4,0
62560,133110,0,0,2684,1,5,6,0
62560,144045,0,0,2684,2,2,4,0
62560,144539,0,0,2684,4,4,8,0
62560,165737,0,0,2684,3,2,5,0
62560,169725,0,0,2684,3,1,4,0
62560,176422,0,0,2684,38,7,45,0
62560,181354,0,0,2684,3,2,5,0
62560,194837,0,0,2684,8,7,15,0
62560,386339,0,0,2684,1,3,4,0
62560,401368,0,0,2684,3,3,6,0
62560,502382,0,0,2684,4,3,7,0
62560,585731,0,0,2684,3,2,5,0
62560,852286,0,0,2684,5,3,8,0
63063,115318,0,0,2684,4,5,9,0
63063,119479,0,0,2684,1,1,2,0
63063,129946,0,0,2684,1,2,3,0
63063,162700,0,0,2684,7,7,14,0
63063,856792,0,0,2684,3,3,6,0
63757,10841,1,0,2684,1,0,1,1
63757,170135,0,0,2684,1,0,1,0
63757,458632,0,0,2684,1,0,1,0
65102,312,0,0,2684,0,6,6,0
65102,164995,0,0,2684,8,8,16,0
65102,172473,0,0,2684,0,2,2,0
65102,194834,0,0,2684,2,1,3,0
65102,248252,0,0,2684,0,1,1,0
65102,299965,0,0,2684,0,2,2,0
65102,535801,0,0,2684,0,5,5,0
65591,209,0,0,2684,1,0,1,0
65591,312,0,0,2684,0,4,4,0
65591,184608,0,0,2684,1,0,1,0
65591,243719,0,0,2684,2,0,2,0
65591,291339,0,0,2684,2,2,4,0
65591,304200,0,0,2684,1,0,1,0
65591,408898,0,0,2684,1,0,1,0
65591,419298,0,0,2684,1,2,3,0
65591,442358,0,0,2684,1,0,1,0
65591,450633,0,0,2684,2,1,3,0
65591,531388,0,0,2684,13,17,30,0
65591,578518,0,0,2684,2,1,3,0
65591,580564,0,0,2684,53,53,106,0
65591,637392,0,0,2684,0,1,1,0
65591,686536,0,0,2684,5,1,6,0
65591,694255,0,0,2684,2,10,12,0
65591,752667,0,0,2684,4,3,7,0
65591,755508,0,0,2684,1,0,1,0
65591,776076,0,0,2684,1,0,1,0
65591,780618,0,0,2684,4,10,14,0
65591,846422,0,0,2684,5,4,9,0
65591,862834,0,0,2684,1,0,1,0
65591,897760,0,0,2684,1,0,1,0
66052,184070,0,0,2684,4,5,9,0
66052,184850,0,0,2684,7,4,11,0
66052,224225,0,0,2684,8,11,19,0
66052,229781,0,0,2684,1,0,1,0
66052,375532,0,0,2684,7,5,12,0
66052,424044,0,0,2684,0,1,1,0
66052,476783,0,0,2684,1,3,4,0
66052,701109,0,0,2684,2,1,3,0
66052,712570,0,0,2684,0,4,4,0
66052,744913,0,0,2684,0,1,1,0
66052,750331,0,0,2684,1,3,4,0
66052,804051,0,0,2684,1,0,1,0
66052,841025,0,0,2684,0,2,2,0
66052,878007,0,0,2684,12,7,19,0
66404,312,0,0,2684,0,1,1,0
66404,317859,0,0,2684,0,1,1,0
66404,548509,0,0,2684,9,0,9,0
66754,60482,1,0,2684,2,2,4,1
66754,102439,0,0,2684,0,2,2,0
66754,147795,0,0,2684,2,2,4,0
66754,162025,0,0,2684,3,3,6,0
66754,163126,0,0,2684,1,1,2,0
66754,168886,0,0,2684,1,0,1,0
66754,176413,0,0,2684,3,4,7,0
66991,312,0,0,2684,0,1,1,0
66991,170315,0,0,2684,9,10,19,0
66991,183086,0,0,2684,1,1,2,0
66991,865642,0,0,2684,1,1,2,0
68533,123361,0,0,2684,0,2,2,0
68533,178673,0,0,2684,1,0,1,0
69065,818512,0,0,2684,1,0,1,0
69669,312,0,0,2684,0,3,3,0
69669,20905,1,0,2684,2,3,5,0
69669,60830,1,0,2684,0,3,3,0
69669,97655,0,0,2684,0,1,1,0
69669,143432,0,0,2684,27,28,55,0
69669,154810,0,0,2684,0,1,1,0
69669,158496,0,0,2684,0,1,1,0
69669,549709,0,0,2684,2,2,4,0
69669,761361,0,0,2684,11,11,22,0
69669,830040,0,0,2684,0,1,1,0
70889,124741,0,0,2684,1,1,2,0
70889,133574,0,0,2684,7,6,13,0
70889,143033,0,0,2684,1,0,1,0
70889,169306,0,0,2684,0,1,1,0
70889,179523,0,0,2684,3,2,5,0
71187,1920,0,0,2684,1,0,1,0
71187,394724,0,0,2684,0,2,2,0
71518,312,0,0,2684,0,1,1,0
71627,152004,0,0,2684,1,0,1,0
71627,350079,0,0,2684,1,0,1,0
71627,400281,0,0,2684,1,0,1,0
71627,460989,0,0,2684,1,0,1,0
71627,801401,0,0,2684,2,0,2,0
71782,149798,0,0,2684,2,1,3,0
71782,150517,0,0,2684,7,10,17,0
71782,177440,0,0,2684,0,1,1,0
72700,194399,0,0,2684,0,1,1,0
75178,312,0,0,2684,0,1,1,0
75178,1232,0,0,2684,4,0,4,0
75178,22931,1,0,2684,0,1,1,1
75178,26999,1,0,2684,0,1,1,1
75178,30952,1,0,2684,0,4,4,1
75178,60830,1,0,2684,1,3,4,1
75178,95135,0,0,2684,0,1,1,0
75178,97655,0,0,2684,1,0,1,0
75178,123887,0,0,2684,2,2,4,0
75178,143432,0,0,2684,18,20,38,0
75178,171719,0,0,2684,0,1,1,0
75178,187160,0,0,2684,1,0,1,0
75178,190707,0,0,2684,2,13,15,0
75178,210621,0,0,2684,3,0,3,0
75178,562459,0,0,2684,0,1,1,0
75178,567103,0,0,2684,0,1,1,0
75178,572374,0,0,2684,1,0,1,0
75261,209,0,0,2684,1,0,1,0
75261,312,0,0,2684,0,4,4,0
75261,129613,0,0,2684,6,6,12,0
75261,139187,0,0,2684,2,0,2,0
75261,164439,0,0,2684,0,1,1,0
75261,411849,0,0,2684,1,1,2,0
75261,433108,0,0,2684,0,1,1,0
75261,537986,0,0,2684,0,1,1,0
75466,209,0,0,2684,2,1,3,0
75466,241,0,0,2684,1,0,1,0
75466,250,0,0,2684,1,0,1,0
75466,126395,0,0,2684,0,3,3,0
75466,136208,0,0,2684,0,1,1,0
75466,766050,0,0,2684,1,0,1,0
76313,152840,0,0,2684,3,1,4,0
76313,197448,0,0,2684,1,0,1,0
77023,153433,0,0,2684,0,1,1,0
77291,18394,1,0,2684,0,1,1,1
77291,110919,0,0,2684,4,2,6,0
77291,111438,0,0,2684,3,3,6,0
77291,113228,0,0,2684,2,0,2,0
77291,133786,0,0,2684,3,1,4,0
77291,146167,0,0,2684,3,3,6,0
77291,155740,0,0,2684,1,0,1,0
77291,165247,0,0,2684,1,2,3,0
77291,170318,0,0,2684,3,2,5,0
77291,172602,0,0,2684,3,4,7,0
77291,192041,0,0,2684,0,1,1,0
77291,206278,0,0,2684,1,1,2,0
77291,208470,0,0,2684,1,1,2,0
77291,212176,0,0,2684,5,6,11,0
77291,254809,0,0,2684,1,0,1,0
77291,372866,0,0,2684,2,1,3,0
77291,448409,0,0,2684,1,1,2,0
77291,493423,0,0,2684,4,3,7,0
77291,493776,0,0,2684,1,1,2,0
77291,506913,0,0,2684,3,2,5,0
77291,604343,0,0,2684,7,7,14,0
77291,606069,0,0,2684,2,2,4,0
77291,642956,0,0,2684,3,3,6,0
77291,703580,0,0,2684,2,1,3,0
77291,746636,0,0,2684,4,2,6,0
77291,753989,0,0,2684,9,8,17,0
77291,765444,0,0,2684,1,1,2,0
77291,784568,0,0,2684,2,2,4,0
77291,846510,0,0,2684,1,1,2,0
77824,1920,0,0,2684,1,0,1,0
77824,18394,1,0,2684,6,6,12,1
77824,103523,0,0,2684,1,1,2,0
77824,124412,0,0,2684,1,0,1,0
77824,129898,0,0,2684,9,11,20,0
77824,140454,0,0,2684,1,0,1,0
77824,140834,0,0,2684,5,5,10,0
77824,145217,0,0,2684,13,11,24,0
77824,154232,0,0,2684,1,1,2,0
77824,155654,0,0,2684,1,0,1,0
77824,180168,0,0,2684,1,1,2,0
77824,196959,0,0,2684,2,2,4,0
77824,198499,0,0,2684,5,3,8,0
77824,199125,0,0,2684,35,34,69,0
77824,363637,0,0,2684,1,0,1,0
77824,392684,0,0,2684,0,1,1,0
77824,517706,0,0,2684,1,0,1,0
77824,895653,0,0,2684,2,0,2,0
78966,121,0,0,2684,39,1,40,0
78966,55464,1,0,2684,0,1,1,0
78966,115646,0,0,2684,2,2,4,0
78966,117859,0,0,2684,0,1,1,0
78966,124250,0,0,2684,2,1,3,0
78966,147717,0,0,2684,1,1,2,0
78966,148757,0,0,2684,3,1,4,0
78966,179323,0,0,2684,0,1,1,0
78966,184374,0,0,2684,0,1,1,0
78966,184816,0,0,2684,1,0,1,0
78966,194787,0,0,2684,6,6,12,0
78966,304200,0,0,2684,0,1,1,0
78966,336554,0,0,2684,1,1,2,0
78966,584928,0,0,2684,1,1,2,0
79877,419,0,0,2684,1,0,1,0
79877,116432,0,0,2684,1,0,1,0
80058,312,0,0,2684,0,2,2,0
80058,101894,0,0,2684,1,2,3,0
80058,103209,0,0,2684,2,2,4,0
80058,127878,0,0,2684,5,5,10,0
80058,129877,0,0,2684,0,1,1,0
80058,151117,0,0,2684,0,1,1,0
80058,161013,0,0,2684,1,2,3,0
80058,169832,0,0,2684,1,2,3,0
80058,181310,0,0,2684,5,6,11,0
80058,189778,0,0,2684,6,6,12,0
82060,82060,1,0,2684,1,1,2,0
83184,312,0,0,2684,0,1,1,0
83184,109710,0,0,2684,9,6,15,0
83184,127730,0,0,2684,3,10,13,0
83184,181708,0,0,2684,0,1,1,0
83184,328872,0,0,2684,0,1,1,0
83184,616884,0,0,2684,1,0,1,0
84472,312,0,0,2684,0,7,7,0
84472,1476,0,0,2684,0,1,1,0
84472,1920,0,0,2684,1,0,1,0
84472,108319,0,0,2684,9,10,19,0
84472,131200,0,0,2684,15,19,34,0
84472,131615,0,0,2684,20,14,34,0
84472,135758,0,0,2684,5,6,11,0
84472,146919,0,0,2684,94,95,189,0
84472,172503,0,0,2684,13,9,22,0
84472,182449,0,0,2684,32,27,59,0
84472,188833,0,0,2684,10,10,20,0
84472,195118,0,0,2684,1,2,3,0
84472,214187,0,0,2684,3,3,6,0
84472,501542,0,0,2684,13,13,26,0
84472,682064,0,0,2684,0,1,1,0
84472,774126,0,0,2684,6,7,13,0
85596,1920,0,0,2684,1,0,1,0
85596,52923,1,0,2684,1,1,2,1
85596,107080,0,0,2684,2,2,4,0
85596,107636,0,0,2684,3,6,9,0
85596,112853,0,0,2684,1,2,3,0
85596,114853,0,0,2684,2,1,3,0
85596,129908,0,0,2684,36,34,70,0
85596,130728,0,0,2684,1,1,2,0
85596,131730,0,0,2684,10,12,22,0
85596,135076,0,0,2684,2,2,4,0
85596,139352,0,0,2684,57,59,116,0
85596,161348,0,0,2684,2,2,4,0
85596,170998,0,0,2684,38,29,67,0
85596,171095,0,0,2684,8,8,16,0
85596,178562,0,0,2684,29,34,63,0
85596,183414,0,0,2684,4,4,8,0
85596,186259,0,0,2684,1,1,2,0
85596,193017,0,0,2684,5,4,9,0
85596,195322,0,0,2684,2,1,3,0
85596,195844,0,0,2684,10,8,18,0
85596,210397,0,0,2684,0,1,1,0
85596,397912,0,0,2684,2,1,3,0
85596,430649,0,0,2684,1,1,2,0
85596,615544,0,0,2684,1,1,2,0
85596,671463,0,0,2684,5,6,11,0
85596,702805,0,0,2684,0,2,2,0
85596,865119,0,0,2684,1,3,4,0
85596,882204,0,0,2684,4,4,8,0
85970,141735,0,0,2684,6,8,14,0
85970,182246,0,0,2684,1,0,1,0
85970,193480,0,0,2684,1,2,3,0
85970,873540,0,0,2684,2,0,2,0
86237,135030,0,0,2684,4,1,5,0
86237,274022,0,0,2684,1,0,1,0
86237,601424,0,0,2684,0,1,1,0
86352,312,0,0,2684,0,5,5,0
86352,53275,1,0,2684,3,1,4,1
86352,88133,1,0,2684,3,5,8,0
86352,100074,0,0,2684,0,1,1,0
86352,142824,0,0,2684,0,1,1,0
86352,163506,0,0,2684,6,3,9,0
86352,169854,0,0,2684,1,1,2,0
86352,189278,0,0,2684,0,1,1,0
86352,203145,0,0,2684,0,1,1,0
86352,231537,0,0,2684,0,1,1,0
86352,490079,0,0,2684,0,2,2,0
86352,674021,0,0,2684,13,13,26,0
86610,1579,0,0,2684,2,0,2,0
86610,889407,0,0,2684,0,1,1,0
86727,312,0,0,2684,0,1,1,0
86727,125622,0,0,2684,5,5,10,0
86727,162718,0,0,2684,0,1,1,0
86727,166069,0,0,2684,6,4,10,0
86727,177237,0,0,2684,1,2,3,0
86727,178845,0,0,2684,4,4,8,0
88133,10841,1,0,2684,4,2,6,1
88175,124860,0,0,2684,1,4,5,0
88175,134676,0,0,2684,7,0,7,0
89827,114976,0,0,2684,0,1,1,0
89827,134923,0,0,2684,0,1,1,0
89827,150482,0,0,2684,0,1,1,0
89827,151572,0,0,2684,2,1,3,0
89827,156422,0,0,2684,1,1,2,0
89827,419711,0,0,2684,0,1,1,0
10060,312,0,1,2685,0,8,8,0
10060,408,0,1,2685,1,0,1,0
10060,427,0,1,2685,4,16,20,0
10060,1009,0,1,2685,1,0,1,0
10060,1232,0,1,2685,0,1,1,0
10060,1920,0,1,2685,1,0,1,0
10060,85596,1,1,2685,13,9,22,1
10060,143439,0,1,2685,1,1,2,0
10060,143943,0,1,2685,13,24,37,0
10060,161286,0,1,2685,8,9,17,0
10060,171203,0,1,2685,7,11,18,0
10060,176536,0,1,2685,8,7,15,0
10060,289079,0,1,2685,2,3,5,0
10060,304320,0,1,2685,3,0,3,0
10060,692952,0,1,2685,0,3,3,0
10060,707186,0,1,2685,0,1,1,0
10060,760418,0,1,2685,0,1,1,0
10281,312,0,1,2685,0,3,3,0
10281,1476,0,1,2685,0,1,1,0
10281,112475,0,1,2685,3,4,7,0
10281,128177,0,1,2685,1,1,2,0
10281,163718,0,1,2685,475,456,931,0
10281,179601,0,1,2685,1,0,1,0
10281,189557,0,1,2685,11,11,22,0
10281,191753,0,1,2685,7,13,20,0
10281,375688,0,1,2685,1,1,2,0
10281,424651,0,1,2685,14,14,28,0
10281,500068,0,1,2685,1,0,1,0
10281,501582,0,1,2685,1,0,1,0
10281,585392,0,1,2685,4,4,8,0
10281,600743,0,1,2685,1,0,1,0
10281,717378,0,1,2685,0,1,1,0
10353,312,0,1,2685,0,9,9,0
10353,408,0,1,2685,1,0,1,0
10353,1920,0,1,2685,1,0,1,0
10353,18420,1,1,2685,1,1,2,1
10353,110922,0,1,2685,1,0,1,0
10353,114644,0,1,2685,0,1,1,0
10353,122333,0,1,2685,201,200,401,0
10353,124533,0,1,2685,2,0,2,0
10353,139904,0,1,2685,1,0,1,0
10353,151633,0,1,2685,1,0,1,0
10353,155618,0,1,2685,2,1,3,0
10353,161213,0,1,2685,4,5,9,0
10353,162084,0,1,2685,3,2,5,0
10353,191852,0,1,2685,1,0,1,0
10353,195108,0,1,2685,0,1,1,0
10353,196884,0,1,2685,13,10,23,0
10353,332999,0,1,2685,0,1,1,0
10353,350175,0,1,2685,2,1,3,0
10353,357447,0,1,2685,1,3,4,0
10353,362658,0,1,2685,3,1,4,0
10353,381264,0,1,2685,1,0,1,0
10353,395256,0,1,2685,1,1,2,0
10353,405073,0,1,2685,1,0,1,0
10353,423948,0,1,2685,1,2,3,0
10353,451885,0,1,2685,0,1,1,0
10353,547793,0,1,2685,1,0,1,0
10353,551722,0,1,2685,0,1,1,0
10353,571599,0,1,2685,12,12,24,0
10353,599919,0,1,2685,1,0,1,0
10353,627815,0,1,2685,1,1,2,0
10353,641588,0,1,2685,0,2,2,0
10353,662241,0,1,2685,16,15,31,0
10353,803160,0,1,2685,5,7,12,0
10841,312,0,1,2685,0,11,11,0
10841,408,0,1,2685,1,0,1,0
10841,427,0,1,2685,5,15,20,0
10841,1831,0,1,2685,0,3,3,0
10841,1920,0,1,2685,1,0,1,0
10841,17353,1,1,2685,6,5,11,0
10841,39783,1,1,2685,1,1,2,1
10841,63757,1,1,2685,2,3,5,1
10841,88133,1,1,2685,36,44,80,1
10841,110203,0,1,2685,11,14,25,0
10841,129153,0,1,2685,1,2,3,0
10841,138473,0,1,2685,10,8,18,0
10841,140570,0,1,2685,2,3,5,0
10841,143462,0,1,2685,0,1,1,0
10841,150604,0,1,2685,10,19,29,0
10841,151751,0,1,2685,12,31,43,0
10841,158166,0,1,2685,7,11,18,0
10841,159548,0,1,2685,10,14,24,0
10841,178012,0,1,2685,13,19,32,0
10841,197735,0,1,2685,1,2,3,0
10841,203145,0,1,2685,0,1,1,0
10841,302663,0,1,2685,0,3,3,0
10841,336342,0,1,2685,0,2,2,0
10841,490079,0,1,2685,4,9,13,0
10841,512984,0,1,2685,0,3,3,0
10841,547691,0,1,2685,0,1,1,0
10841,631776,0,1,2685,0,2,2,0
10841,666775,0,1,2685,0,1,1,0
10841,834488,0,1,2685,0,1,1,0
10841,877882,0,1,2685,2,2,4,0
11023,408,0,1,2685,1,0,1,0
11023,427,0,1,2685,4,14,18,0
11023,1009,0,1,2685,2,0,2,0
11023,1831,0,1,2685,4,0,4,0
11023,28831,1,1,2685,1,1,2,0
11023,109733,0,1,2685,3,9,12,0
11023,112565,0,1,2685,9,8,17,0
11023,124676,0,1,2685,3,1,4,0
11023,127838,0,1,2685,5,5,10,0
11023,145547,0,1,2685,6,10,16,0
11023,148720,0,1,2685,2,3,5,0
11023,156550,0,1,2685,16,16,32,0
11023,157480,0,1,2685,2,2,4,0
11023,168149,0,1,2685,0,1,1,0
11023,180629,0,1,2685,6,8,14,0
11023,189277,0,1,2685,0,3,3,0
11023,247790,0,1,2685,1,1,2,0
11023,274322,0,1,2685,0,2,2,0
11023,279311,0,1,2685,0,1,1,0
11023,392892,0,1,2685,1,2,3,0
11023,454931,0,1,2685,0,1,1,0
11023,528855,0,1,2685,0,4,4,0
11023,667739,0,1,2685,15,17,32,0
11023,728500,0,1,2685,21,23,44,0
11023,750702,0,1,2685,0,1,1,0
11023,876290,0,1,2685,0,5,5,0
11360,427,0,1,2685,4,15,19,0
11360,40997,1,1,2685,23,29,52,1
11360,44520,1,1,2685,11,12,23,1
11360,95994,0,1,2685,12,15,27,0
11360,100835,0,1,2685,2,2,4,0
11360,107271,0,1,2685,44,53,97,0
11360,109560,0,1,2685,6,9,15,0
11360,119084,0,1,2685,1,1,2,0
11360,121667,0,1,2685,3,4,7,0
11360,129595,0,1,2685,42,43,85,0
11360,165404,0,1,2685,0,2,2,0
11360,174938,0,1,2685,11,14,25,0
11360,179401,0,1,2685,3,11,14,0
11360,181775,0,1,2685,0,2,2,0
