ego1,ego2,total_duration_sec,contact_count,mean_RSSI,max_RSSI,week
52923,63757,1667,14,-84.84,-72.0,17
52923,63817,120,2,-84.5,-84.0,17
52923,64772,1748,11,-81.5,-77.25,17
52923,66245,89,1,-79.0,-79.0,17
52923,66404,299,1,-78.8,-78.8,17
52923,66754,1467,4,-84.64,-84.0,17
52923,66991,106,1,-76.0,-76.0,17
52923,68494,2182,4,-79.25,-75.41,17
52923,68533,903,3,-80.37,-78.0,17
52923,71187,120,2,-79.0,-75.0,17
52923,71518,120,2,-81.0,-77.0,17
52923,71700,3995,10,-76.15,-71.0,17
52923,73303,969,8,-74.58,-71.67,17
52923,74916,120,2,-84.5,-83.0,17
52923,75261,297,4,-80.5,-77.0,17
52923,76313,120,2,-77.5,-75.0,17
52923,77291,949,5,-71.66,-62.0,17
52923,78966,282,3,-82.0,-77.0,17
52923,79877,413,5,-70.4,-58.0,17
52923,83184,8131,12,-75.91,-66.0,17
52923,84215,4686,16,-77.63,-70.0,17
52923,84472,3100,10,-74.79,-64.0,17
52923,84841,1337,3,-84.25,-82.33,17
52923,85596,975,2,-68.61,-65.89,17
52923,88133,60,1,-81.0,-81.0,17
52923,89827,79,1,-82.5,-82.5,17
53275,55464,1356,7,-79.54,-74.29,17
53275,55594,311,1,-79.0,-79.0,17
53275,57637,163,2,-83.5,-81.0,17
53275,57896,180,3,-84.33,-82.0,17
53275,61280,60,1,-81.0,-81.0,17
53275,63188,229,3,-80.67,-77.0,17
53275,64772,240,4,-83.5,-81.0,17
53275,65102,97175,143,-81.8,-63.2,17
53275,66245,131,2,-74.5,-70.0,17
53275,66754,257,2,-84.0,-83.0,17
53275,66991,232,1,-83.67,-83.67,17
53275,68494,2421,5,-72.41,-56.06,17
53275,68633,1608,13,-72.9,-62.0,17
53275,69065,60,1,-86.0,-86.0,17
53275,70889,120,2,-82.5,-81.0,17
53275,71518,277,3,-81.11,-75.0,17
53275,71700,60,1,-77.0,-77.0,17
53275,73303,120,2,-77.0,-76.0,17
53275,74916,180,3,-80.33,-78.0,17
53275,75261,60,1,-82.0,-82.0,17
53275,75468,60,1,-84.0,-84.0,17
53275,76313,4912,3,-80.67,-76.95,17
53275,77824,882,5,-82.23,-78.0,17
53275,78638,412,1,-83.6,-83.6,17
53275,78911,326,3,-80.4,-74.2,17
53275,78966,850,6,-77.64,-65.0,17
53275,82060,429,4,-78.4,-74.5,17
53275,83568,1114,7,-83.13,-81.8,17
53275,85596,7346,9,-77.41,-68.0,17
53275,86237,503,8,-81.81,-71.0,17
53275,86352,4837,13,-75.28,-67.0,17
53275,86727,60,1,-62.0,-62.0,17
53275,88175,231,3,-79.17,-78.0,17
53275,89827,120,2,-78.0,-75.0,17
53884,55594,204,3,-84.17,-80.0,17
53884,58909,1710,8,-67.6,-56.5,17
53884,60830,2681,4,-81.7,-79.0,17
53884,63757,231,2,-82.75,-79.5,17
53884,63817,60,1,-84.0,-84.0,17
53884,68533,60,1,-89.0,-89.0,17
53884,68633,1751,11,-78.27,-69.5,17
53884,70889,424,2,-78.25,-74.5,17
53884,71518,60,1,-86.0,-86.0,17
53884,73175,84615,186,-70.64,-56.0,17
53884,73303,60,1,-77.0,-77.0,17
53884,74916,660,8,-83.0,-79.0,17
53884,75178,2719,9,-75.17,-69.33,17
53884,75468,2593,9,-77.42,-74.33,17
53884,76313,549,8,-85.42,-78.0,17
53884,77023,84,1,-78.5,-78.5,17
53884,77291,60,1,-79.0,-79.0,17
53884,82282,412,4,-79.75,-77.0,17
53884,84841,241,1,-87.0,-87.0,17
53884,86237,2186,6,-78.9,-76.17,17
53884,86352,742,1,-64.56,-64.56,17
53884,86610,851,4,-82.67,-80.0,17
53884,88133,693,9,-84.33,-77.5,17
55464,55594,584,7,-83.89,-82.0,17
55464,57637,447,5,-83.7,-76.0,17
55464,57896,843,7,-81.31,-78.0,17
55464,59367,384,3,-81.11,-79.33,17
55464,60830,8315,6,-77.32,-71.63,17
55464,61280,137,2,-85.0,-84.0,17
55464,62555,6380,16,-77.49,-71.0,17
55464,63188,60,1,-85.0,-85.0,17
55464,63757,1515,8,-82.15,-76.24,17
55464,65102,278,2,-85.0,-85.0,17
55464,66052,1165,9,-78.04,-69.0,17
55464,66245,2332,16,-78.67,-62.67,17
55464,66404,863,5,-77.44,-67.5,17
55464,66754,125,2,-86.5,-83.0,17
55464,66991,151,2,-81.75,-81.0,17
55464,67947,60,1,-88.0,-88.0,17
55464,68494,81,1,-86.0,-86.0,17
55464,68633,61,1,-83.5,-83.5,17
55464,69669,60,1,-86.0,-86.0,17
55464,70889,3344,12,-74.74,-68.0,17
55464,71518,60,1,-84.0,-84.0,17
55464,71627,1830,15,-80.15,-69.0,17
55464,71700,180,3,-83.33,-81.0,17
55464,72700,707,7,-81.48,-78.0,17
55464,72746,349,2,-84.25,-84.0,17
55464,73175,415,4,-85.12,-84.0,17
55464,73303,60,1,-80.0,-80.0,17
55464,75178,180,1,-83.5,-83.5,17
55464,75261,1140,5,-82.2,-79.0,17
55464,76313,145,2,-84.25,-80.0,17
55464,77023,60,1,-84.0,-84.0,17
55464,77291,120,2,-86.0,-84.0,17
55464,77824,372,5,-84.87,-83.33,17
55464,78062,520,5,-83.76,-78.0,17
55464,78638,544,4,-84.31,-78.0,17
55464,78911,4781,18,-77.69,-66.0,17
55464,78966,240,4,-85.75,-83.0,17
55464,79877,738,4,-80.52,-78.0,17
55464,80193,588,5,-82.5,-76.0,17
55464,82060,452,3,-85.57,-83.71,17
55464,83568,60,1,-86.0,-86.0,17
55464,84472,125,1,-83.5,-83.5,17
55464,84841,440,3,-83.5,-76.5,17
55464,85596,1410,9,-80.69,-67.0,17
55464,86237,60,1,-89.0,-89.0,17
55464,86610,60,1,-80.0,-80.0,17
55464,88133,5757,24,-80.1,-75.5,17
55464,88175,120,2,-82.5,-81.0,17
55594,58909,1245,15,-79.48,-70.0,17
55594,59367,1110,6,-79.11,-66.75,17
55594,60830,3134,4,-79.24,-77.0,17
55594,63063,3132,6,-74.53,-69.0,17
55594,63757,96,1,-80.0,-80.0,17
55594,63817,715,9,-81.74,-79.0,17
55594,65102,111,1,-85.0,-85.0,17
55594,66052,120,2,-85.5,-82.0,17
55594,66245,60,1,-90.0,-90.0,17
55594,66404,60,1,-78.0,-78.0,17
55594,66754,2495,12,-83.63,-78.0,17
55594,68494,298,3,-82.0,-79.0,17
55594,68533,60,1,-84.0,-84.0,17
55594,68633,668,7,-83.1,-76.5,17
55594,70889,1274,5,-79.29,-75.0,17
55594,71187,893,6,-82.08,-77.0,17
55594,71518,60,1,-78.0,-78.0,17
55594,71627,60,1,-72.0,-72.0,17
55594,74916,2272,7,-80.79,-71.0,17
55594,75261,60,1,-79.0,-79.0,17
55594,75468,240,4,-85.25,-83.0,17
55594,76313,526,6,-79.61,-77.0,17
55594,77023,60,1,-80.0,-80.0,17
55594,77291,1479,9,-75.96,-71.67,17
55594,77824,304,2,-82.75,-81.0,17
55594,78638,20422,37,-72.48,-49.0,17
55594,78966,2270,18,-78.67,-74.0,17
55594,82060,393,5,-78.67,-71.5,17
55594,82282,844,6,-85.44,-80.0,17
55594,84215,573,3,-82.75,-82.0,17
55594,84472,4310,29,-75.8,-61.0,17
55594,84841,60,1,-83.0,-83.0,17
55594,85596,1766,10,-79.69,-71.0,17
55594,86237,1320,7,-84.94,-82.0,17
55594,88133,60,1,-79.0,-79.0,17
55594,89827,566,8,-79.75,-69.5,17
57637,57896,625,5,-80.82,-75.25,17
57637,60482,120,2,-79.5,-77.0,17
57637,60830,5284,15,-83.52,-81.0,17
57637,62560,216,3,-80.78,-74.0,17
57637,63188,68,1,-79.5,-79.5,17
57637,63817,1096,11,-73.55,-45.0,17
57637,64772,381,4,-84.44,-82.0,17
57637,66052,466,6,-82.19,-79.0,17
57637,66404,160,2,-74.5,-69.0,17
57637,66754,120,2,-88.0,-88.0,17
57637,66991,745,1,-83.67,-83.67,17
57637,67947,369,5,-83.0,-78.0,17
57637,68494,126,1,-82.5,-82.5,17
57637,68533,6528,22,-71.32,-55.0,17
57637,69065,1156,6,-77.94,-72.0,17
57637,70889,457,4,-83.0,-80.0,17
57637,71627,91,1,-70.5,-70.5,17
57637,71700,338,4,-80.25,-73.0,17
57637,72700,148,2,-79.0,-77.0,17
57637,75178,394,4,-86.83,-84.0,17
57637,75261,1042,4,-64.2,-59.0,17
57637,75466,60,1,-78.0,-78.0,17
57637,75468,60,1,-80.0,-80.0,17
57637,77291,1259,6,-78.39,-75.5,17
57637,77824,123,1,-83.0,-83.0,17
57637,78062,74,1,-85.5,-85.5,17
57637,78911,6274,36,-79.83,-63.0,17
57637,80193,120,2,-82.0,-80.0,17
57637,82060,100,1,-80.5,-80.5,17
57637,82282,1385,9,-79.13,-75.0,17
57637,85596,4237,21,-79.63,-71.5,17
57637,85970,60,1,-82.0,-82.0,17
57637,86237,60,1,-86.0,-86.0,17
57637,86352,334,4,-82.75,-79.0,17
57637,88175,60,1,-68.0,-68.0,17
57637,89827,1529,11,-70.17,-45.0,17
57896,58909,60,1,-74.0,-74.0,17
57896,59367,1115,2,-76.72,-73.76,17
57896,60482,182,1,-84.5,-84.5,17
57896,60830,2401,3,-79.27,-75.87,17
57896,61280,2818,4,-80.58,-79.12,17
57896,62555,665,3,-79.13,-76.0,17
57896,62560,305,2,-80.75,-80.5,17
57896,63188,302,2,-83.83,-83.67,17
57896,63757,60,1,-79.0,-79.0,17
57896,63817,3594,8,-69.36,-56.0,17
57896,66245,781,3,-82.22,-78.0,17
57896,66404,327,2,-78.42,-75.25,17
57896,66754,834,6,-78.11,-69.5,17
57896,66991,1113,6,-78.14,-75.25,17
57896,68494,106184,117,-66.41,-55.25,17
57896,68633,60,1,-83.0,-83.0,17
57896,69669,105,1,-79.0,-79.0,17
57896,70889,1603,3,-75.5,-74.5,17
57896,71518,198,3,-85.5,-81.5,17
57896,71627,1466,7,-79.75,-74.0,17
57896,71700,5245,31,-78.69,-38.0,17
57896,73175,1117,10,-81.16,-78.2,17
57896,73303,80,1,-75.5,-75.5,17
57896,75261,2466,12,-79.87,-76.33,17
57896,76313,622,4,-79.63,-77.0,17
57896,77023,641,4,-81.75,-78.0,17
57896,77291,1729,19,-69.62,-55.0,17
57896,78062,276,2,-83.25,-80.5,17
57896,78638,7181,26,-83.7,-73.75,17
57896,78911,303,3,-82.67,-80.0,17
57896,78966,732,2,-81.18,-80.36,17
57896,80193,1216,8,-80.7,-77.75,17
57896,83568,378,6,-80.25,-77.0,17
57896,84215,4253,19,-66.36,-55.33,17
57896,84472,89,1,-79.5,-79.5,17
57896,84841,1259,4,-84.14,-82.0,17
57896,85596,148,2,-75.5,-68.0,17
57896,86237,60,1,-79.0,-79.0,17
57896,86610,60,1,-85.0,-85.0,17
57896,88175,7454,51,-74.66,-61.0,17
58909,59367,263,2,-83.0,-80.0,17
58909,60830,2837,7,-81.87,-77.67,17
58909,62555,1615,5,-78.12,-71.6,17
58909,63063,60,1,-81.0,-81.0,17
58909,63188,60,1,-82.0,-82.0,17
58909,63757,60,1,-75.0,-75.0,17
58909,64772,1655,7,-57.25,-50.67,17
58909,66754,2095,4,-78.84,-73.0,17
58909,66991,173,2,-79.5,-78.0,17
58909,68533,182,2,-84.0,-84.0,17
58909,68633,410,5,-81.53,-75.0,17
58909,69065,60,1,-79.0,-79.0,17
58909,71187,60,1,-84.0,-84.0,17
58909,71518,120,2,-86.0,-85.0,17
58909,71627,146,2,-75.75,-75.5,17
58909,73175,83,1,-82.5,-82.5,17
58909,73303,143,2,-76.25,-74.0,17
58909,74916,4752,5,-77.66,-73.67,17
58909,77023,237,3,-81.83,-79.5,17
58909,77291,2406,7,-77.68,-71.35,17
58909,77824,60,1,-79.0,-79.0,17
58909,78062,60,1,-67.0,-67.0,17
58909,78638,3669,9,-77.81,-75.0,17
58909,82060,60,1,-71.0,-71.0,17
58909,82282,1335,6,-83.1,-78.0,17
58909,83184,60,1,-81.0,-81.0,17
58909,84841,1938,7,-83.17,-77.0,17
58909,85596,421,3,-76.44,-72.33,17
58909,85970,898,6,-60.95,-48.0,17
58909,86237,837,5,-82.5,-76.0,17
58909,86352,1079,5,-79.5,-73.6,17
58909,86610,1022,3,-76.87,-75.0,17
58909,89827,1489,5,-79.24,-76.5,17
59367,60830,744,1,-82.07,-82.07,17
59367,61280,285,3,-77.72,-73.0,17
59367,62555,120,2,-83.5,-80.0,17
59367,63188,275,3,-82.75,-81.25,17
59367,63757,60,1,-84.0,-84.0,17
59367,63817,86,1,-86.5,-86.5,17
59367,66245,119,1,-81.0,-81.0,17
59367,66754,121,2,-68.75,-62.5,17
59367,66991,233,2,-83.33,-82.67,17
59367,67947,181,2,-87.0,-85.0,17
59367,68494,381,5,-82.3,-78.5,17
59367,68533,120,2,-81.5,-79.0,17
59367,69065,1375,13,-75.31,-67.5,17
59367,71187,60,1,-73.0,-73.0,17
59367,71518,431,5,-82.43,-78.0,17
59367,71627,2099,14,-78.95,-64.33,17
59367,73303,3095,17,-76.59,-61.5,17
59367,74916,180,3,-81.0,-80.0,17
59367,75178,300,3,-81.5,-79.0,17
59367,75261,1754,10,-80.67,-75.0,17
59367,75468,125,2,-85.0,-82.0,17
59367,77023,210,1,-82.5,-82.5,17
59367,77291,688,8,-81.62,-65.5,17
59367,77824,3071,17,-77.56,-72.25,17
59367,78062,206,3,-80.67,-79.0,17
59367,78638,60,1,-78.0,-78.0,17
59367,78911,5278,23,-76.31,-63.0,17
59367,78966,180,3,-81.33,-78.0,17
59367,80058,172,2,-82.75,-82.5,17
59367,80193,88,1,-83.5,-83.5,17
59367,82060,394,6,-82.75,-81.0,17
59367,82282,60,1,-88.0,-88.0,17
59367,83184,83,1,-82.0,-82.0,17
59367,84215,121,2,-84.25,-83.0,17
59367,84841,60,1,-67.0,-67.0,17
59367,85596,180,3,-76.67,-71.0,17
59367,85970,1509,7,-58.88,-55.86,17
59367,86237,60,1,-77.0,-77.0,17
59367,86610,60,1,-85.0,-85.0,17
59367,86727,60,1,-85.0,-85.0,17
59367,88133,1583,11,-70.97,-56.0,17
59367,88175,60,1,-87.0,-87.0,17
60482,63188,1256,1,-80.22,-80.22,17
60482,63817,1209,5,-70.07,-63.0,17
60482,66754,24956,25,-59.97,-46.33,17
60482,67947,6237,4,-79.57,-72.29,17
60482,68633,122,1,-84.0,-84.0,17
60482,77023,120,2,-79.5,-74.0,17
60482,78062,119,1,-81.0,-81.0,17
60482,78911,60,1,-87.0,-87.0,17
60482,78966,1677,1,-74.86,-74.86,17
60482,89827,5922,9,-67.1,-52.8,17
60830,62555,7878,11,-77.52,-52.98,17
60830,62560,131,1,-82.25,-82.25,17
60830,63063,2167,2,-82.01,-81.53,17
60830,63188,446,4,-86.0,-84.5,17
60830,63817,3609,10,-80.98,-75.0,17
60830,66052,8544,11,-80.93,-75.5,17
60830,66754,2218,5,-82.73,-80.0,17
60830,68533,2249,4,-82.44,-81.13,17
60830,68633,2819,3,-80.92,-78.8,17
60830,69065,677,3,-82.0,-79.0,17
60830,70889,10912,11,-73.54,-66.08,17
60830,71187,120,2,-82.0,-80.0,17
60830,71700,417,2,-79.12,-73.0,17
60830,73303,761,4,-82.05,-80.5,17
60830,74916,2452,6,-81.49,-79.33,17
60830,75178,3077,6,-78.17,-65.71,17
60830,76313,2943,4,-79.95,-76.96,17
60830,77291,60,1,-81.0,-81.0,17
60830,77824,135,2,-84.17,-83.0,17
60830,78062,2154,9,-83.12,-74.25,17
60830,78911,8796,9,-70.99,-63.31,17
60830,78966,6740,16,-82.65,-79.5,17
60830,82060,335,3,-83.75,-83.25,17
60830,82282,60,1,-88.0,-88.0,17
60830,84841,120,2,-79.5,-76.0,17
60830,85596,190,2,-83.25,-82.0,17
60830,85970,7463,11,-81.86,-78.2,17
60830,86237,3769,10,-82.5,-75.0,17
60830,86610,280,1,-80.6,-80.6,17
60830,89827,1569,9,-85.4,-82.0,17
61280,62555,60,1,-73.0,-73.0,17
61280,62560,1453,8,-76.94,-72.0,17
61280,63757,1049,7,-82.43,-77.0,17
61280,66052,60,1,-83.0,-83.0,17
61280,66404,2195,3,-76.67,-73.33,17
61280,66754,998,5,-86.03,-84.4,17
61280,68533,60,1,-76.0,-76.0,17
61280,69669,780,1,-81.89,-81.89,17
61280,71627,185,2,-82.5,-82.0,17
61280,71700,60,1,-78.0,-78.0,17
61280,75261,204,2,-79.25,-77.0,17
61280,75468,134,1,-85.0,-85.0,17
61280,78062,690,5,-84.23,-82.5,17
61280,78638,125,2,-80.25,-78.0,17
61280,78966,777,4,-81.97,-78.5,17
61280,82060,60,1,-85.0,-85.0,17
61280,83568,762,2,-82.08,-79.5,17
61280,84472,60,1,-87.0,-87.0,17
61280,85970,120,2,-83.0,-83.0,17
61280,86237,332,2,-82.0,-78.0,17
61280,86610,94,1,-78.0,-78.0,17
61280,86727,249,3,-81.33,-79.0,17
61280,88133,353,3,-82.33,-80.0,17
62555,63063,60,1,-79.0,-79.0,17
62555,63188,418,2,-78.62,-78.25,17
62555,64772,2258,3,-75.24,-69.8,17
62555,65526,60,1,-67.0,-67.0,17
62555,66245,1965,13,-78.99,-69.5,17
62555,66991,60,1,-80.0,-80.0,17
62555,67947,643,10,-87.7,-83.0,17
62555,68494,187,2,-82.0,-81.0,17
62555,68533,694,6,-82.04,-69.75,17
62555,68633,60,1,-82.0,-82.0,17
62555,69065,350,2,-76.6,-76.0,17
62555,71627,1455,4,-78.48,-75.75,17
62555,71700,7494,19,-73.71,-64.0,17
62555,72700,2633,9,-82.08,-80.17,17
62555,73175,60,1,-84.0,-84.0,17
62555,73303,60,1,-84.0,-84.0,17
62555,76313,1833,12,-83.74,-78.4,17
62555,77023,257,4,-84.88,-84.0,17
62555,78911,403,4,-84.75,-83.5,17
62555,79877,915,4,-78.61,-76.43,17
62555,82060,157,1,-79.5,-79.5,17
62555,83184,60,1,-68.0,-68.0,17
62555,83568,779,5,-85.2,-84.0,17
62555,84215,60,1,-65.0,-65.0,17
62555,85596,9402,18,-71.09,-59.0,17
62555,85970,306,3,-78.89,-70.0,17
62555,86610,419,2,-82.0,-80.0,17
62555,88133,8554,20,-76.54,-61.0,17
62555,88175,644,3,-64.0,-60.0,17
62560,63757,121,1,-69.0,-69.0,17
62560,66052,289,4,-81.25,-74.0,17
62560,66754,8761,4,-74.62,-69.27,17
62560,66991,60,1,-75.0,-75.0,17
62560,67947,60,1,-84.0,-84.0,17
62560,68533,291,2,-82.5,-82.0,17
62560,68633,60,1,-83.0,-83.0,17
62560,71627,781,7,-82.03,-77.0,17
62560,75261,3105,10,-69.56,-54.0,17
62560,76313,232,2,-83.83,-82.0,17
62560,77291,352,3,-84.5,-82.5,17
62560,78638,2939,7,-82.75,-76.75,17
62560,78911,684,8,-77.44,-65.0,17
62560,78966,240,3,-85.83,-84.0,17
62560,80193,60,1,-78.0,-78.0,17
62560,82282,60,1,-86.0,-86.0,17
62560,83184,6259,14,-67.04,-54.5,17
62560,85596,180,3,-82.33,-82.0,17
62560,86237,60,1,-78.0,-78.0,17
62560,86352,60,1,-84.0,-84.0,17
62560,86610,60,1,-77.0,-77.0,17
62560,86727,60,1,-70.0,-70.0,17
63063,65102,2583,5,-68.44,-66.83,17
63063,68533,1610,7,-78.91,-71.0,17
63063,69065,1001,5,-81.75,-79.0,17
63063,70889,61,1,-77.5,-77.5,17
63063,71187,60,1,-81.0,-81.0,17
63063,71627,686,5,-68.47,-54.0,17
63063,73175,60,1,-66.0,-66.0,17
63063,73303,798,6,-81.67,-79.0,17
63063,75178,2371,10,-80.95,-78.0,17
63063,77291,1989,3,-79.54,-76.85,17
63063,77824,421,3,-77.0,-70.67,17
63063,78638,718,3,-82.28,-80.33,17
63063,78966,437,1,-77.4,-77.4,17
63063,84215,2114,8,-81.73,-76.5,17
63063,85596,1284,3,-75.66,-74.47,17
63063,85970,60,1,-85.0,-85.0,17
63188,63757,710,5,-74.7,-67.0,17
63188,64772,238,2,-81.25,-79.0,17
63188,65102,2628,10,-80.66,-77.5,17
63188,66245,1020,7,-72.83,-67.0,17
63188,66404,360,5,-85.0,-82.0,17
63188,66991,907,5,-77.07,-69.0,17
63188,68494,4657,3,-77.08,-74.19,17
63188,68533,60,1,-88.0,-88.0,17
63188,68633,2821,4,-75.86,-74.2,17
63188,69065,920,11,-79.41,-66.0,17
63188,70889,587,5,-84.0,-83.0,17
63188,71518,60,1,-85.0,-85.0,17
63188,71627,2421,10,-77.08,-70.27,17
63188,73175,60,1,-82.0,-82.0,17
63188,73303,60,1,-87.0,-87.0,17
63188,74916,1769,13,-78.7,-66.5,17
63188,75261,1179,10,-78.67,-69.0,17
63188,78911,180,3,-83.67,-82.0,17
63188,79877,4033,26,-69.56,-49.33,17
63188,80193,384,5,-82.5,-80.0,17
63188,82060,1574,10,-82.71,-80.0,17
63188,84215,60,1,-80.0,-80.0,17
63188,84841,2363,5,-82.04,-76.75,17
63188,85596,60,1,-78.0,-78.0,17
63188,86727,1168,4,-85.21,-83.33,17
63188,88175,2350,7,-79.78,-76.0,17
63757,66245,1287,12,-75.48,-58.0,17
63757,66404,631,3,-76.69,-75.5,17
63757,68494,10282,14,-77.95,-69.0,17
63757,68533,1404,13,-81.59,-73.0,17
63757,68633,1144,4,-81.15,-76.0,17
63757,69669,60,1,-61.0,-61.0,17
63757,70889,234,3,-78.83,-74.5,17
63757,71187,60,1,-73.0,-73.0,17
63757,73175,60,1,-87.0,-87.0,17
63757,73303,60,1,-68.0,-68.0,17
63757,76313,60,1,-83.0,-83.0,17
63757,77023,1691,17,-71.75,-50.0,17
63757,77291,5823,26,-76.25,-65.0,17
63757,78966,120,2,-85.5,-82.0,17
63757,82282,1126,7,-76.6,-67.0,17
63757,83568,60,1,-81.0,-81.0,17
63757,84472,421,3,-74.47,-64.0,17
63757,84841,60,1,-82.0,-82.0,17
63757,85596,2967,20,-79.26,-67.0,17
63757,86352,3206,7,-82.2,-79.0,17
63757,86610,378,1,-80.83,-80.83,17
63757,88133,60,1,-85.0,-85.0,17
63817,65102,2556,23,-74.17,-67.0,17
63817,66754,6345,15,-80.39,-65.5,17
63817,67947,332,2,-73.42,-72.0,17
63817,68633,60,1,-85.0,-85.0,17
63817,70889,570,5,-81.73,-79.0,17
63817,71518,370,3,-81.17,-79.5,17
63817,71700,165,2,-80.75,-77.5,17
63817,72700,507,4,-75.96,-75.0,17
63817,73175,60,1,-74.0,-74.0,17
63817,74916,1269,8,-81.98,-72.5,17
63817,75261,120,2,-78.5,-77.0,17
63817,78062,700,4,-81.71,-76.0,17
63817,78638,120,2,-85.0,-84.0,17
63817,82060,60,1,-66.0,-66.0,17
63817,83568,94,1,-82.2,-82.2,17
63817,84215,60,1,-83.0,-83.0,17
63817,84472,586,4,-83.27,-79.75,17
63817,84841,60,1,-74.0,-74.0,17
63817,86237,1726,4,-84.37,-83.0,17
63817,86610,528,6,-84.58,-80.0,17
63817,89827,2424,8,-74.32,-67.0,17
64772,66052,277,2,-74.88,-66.0,17
64772,66404,283,2,-82.62,-81.25,17
64772,66754,678,5,-84.7,-78.0,17
64772,66991,796,6,-77.94,-64.0,17
64772,68533,60,1,-80.0,-80.0,17
64772,71700,335,3,-78.83,-71.0,17
64772,73303,1484,10,-79.75,-72.0,17
64772,74916,203006,165,-77.34,-54.62,17
64772,77023,2259,7,-82.4,-77.25,17
64772,77291,120,2,-79.0,-79.0,17
64772,77824,60,1,-87.0,-87.0,17
64772,78638,60,1,-81.0,-81.0,17
64772,78911,844,7,-78.57,-72.5,17
64772,78966,238,3,-82.17,-77.5,17
64772,80058,586,3,-83.44,-81.0,17
64772,80193,1366,14,-81.38,-76.0,17
64772,82060,262,2,-80.42,-80.33,17
64772,84841,60,1,-87.0,-87.0,17
64772,86237,60,1,-87.0,-87.0,17
64772,86610,1037,1,-83.21,-83.21,17
64772,88175,569,6,-81.81,-78.5,17
65102,66404,60,1,-80.0,-80.0,17
65102,66754,190,3,-76.67,-66.0,17
65102,67947,81,1,-82.0,-82.0,17
65102,68494,526,6,-81.42,-79.0,17
65102,68633,60,1,-80.0,-80.0,17
65102,71187,1539,10,-84.57,-78.0,17
65102,71518,3774,13,-79.79,-75.5,17
65102,71627,120,2,-78.5,-78.0,17
65102,74916,1542,8,-80.36,-75.0,17
65102,75261,230,3,-80.33,-76.5,17
65102,77291,212,2,-80.17,-79.33,17
65102,77824,3429,20,-76.56,-65.5,17
65102,78062,71,1,-79.0,-79.0,17
65102,78638,227,3,-82.33,-82.0,17
65102,78911,2727,14,-79.76,-72.0,17
65102,78966,176,2,-80.5,-75.0,17
65102,80058,3098,8,-79.17,-74.94,17
65102,82060,302,5,-79.9,-74.0,17
65102,82282,66,1,-82.0,-82.0,17
65102,83568,4385,26,-82.64,-76.2,17
65102,84215,5403,13,-78.96,-71.88,17
65102,84472,1668,18,-80.78,-73.75,17
65102,84841,2581,3,-79.43,-75.7,17
65102,85596,60,1,-86.0,-86.0,17
65102,85970,1702,11,-82.05,-79.0,17
65102,86237,23009,85,-80.9,-72.0,17
65102,86610,946,7,-78.79,-77.0,17
65102,86727,1523,4,-77.07,-73.5,17
65102,88133,671,10,-82.8,-80.0,17
66052,71187,120,2,-81.5,-81.0,17
66052,71518,1495,9,-67.27,-58.5,17
66052,71627,719,5,-73.76,-64.0,17
66052,74916,208,2,-82.25,-81.5,17
66052,75261,356,5,-84.13,-80.67,17
66052,75468,60,1,-84.0,-84.0,17
66052,76313,60,1,-79.0,-79.0,17
66052,77023,645,4,-77.6,-66.67,17
66052,77291,60,1,-79.0,-79.0,17
66052,77824,60,1,-70.0,-70.0,17
66052,78638,260,1,-82.33,-82.33,17
66052,78966,2410,19,-77.79,-66.0,17
66052,85596,60,1,-89.0,-89.0,17
66052,85970,1405,7,-79.42,-72.8,17
66052,86727,60,1,-88.0,-88.0,17
66052,88133,1785,5,-68.76,-66.67,17
66052,89827,269,4,-84.12,-82.0,17
66245,66404,208,3,-81.33,-80.0,17
66245,68494,60,1,-71.0,-71.0,17
66245,68533,1158,10,-75.84,-70.0,17
66245,71627,1223,11,-80.41,-68.33,17
66245,71700,542,4,-80.62,-76.0,17
66245,72700,1696,11,-79.2,-76.5,17
66245,73303,1670,13,-70.84,-63.67,17
66245,75261,4467,21,-77.71,-69.0,17
66245,76313,656,7,-73.33,-61.67,17
66245,77023,60,1,-79.0,-79.0,17
66245,77291,1220,9,-76.05,-54.0,17
66245,77824,60,1,-84.0,-84.0,17
66245,78062,728,8,-79.56,-72.0,17
66245,78638,65,1,-83.0,-83.0,17
66245,78911,60,1,-76.0,-76.0,17
66245,78966,895,6,-80.49,-76.5,17
66245,82060,164,2,-83.17,-83.0,17
66245,84215,160,2,-83.25,-82.0,17
66245,84472,76,1,-79.5,-79.5,17
66245,85596,60,1,-85.0,-85.0,17
66245,88133,1927,17,-81.52,-72.5,17
66245,88175,558,8,-83.31,-81.0,17
66404,66754,60,1,-86.0,-86.0,17
66404,66991,60,1,-67.0,-67.0,17
66404,68533,1062,9,-82.63,-78.0,17
66404,68633,60,1,-85.0,-85.0,17
66404,70889,2148,3,-72.69,-70.4,17
66404,71187,879,11,-81.3,-76.0,17
66404,71518,60,1,-89.0,-89.0,17
66404,71700,60,1,-78.0,-78.0,17
66404,73303,804,4,-72.26,-65.0,17
66404,74916,60,1,-70.0,-70.0,17
66404,75261,211,3,-77.11,-68.0,17
66404,77023,391,4,-78.88,-77.0,17
66404,77291,1591,8,-77.75,-66.0,17
66404,77824,60,1,-69.0,-69.0,17
66404,78638,953,7,-85.31,-78.67,17
66404,78911,1153,7,-78.05,-73.0,17
66404,80058,6659,13,-52.52,-46.31,17
66404,82060,957,6,-76.28,-70.0,17
66404,82282,844,6,-80.83,-79.0,17
