egoid,study_week,stata_week,indegree,outdegree,total_degree,sms_in,sms_out,total_sms,voice_in,voice_out,total_voice,total_communication
49294,51,2735,6,5,11,42,39,81,1,10,11,92
49597,51,2735,3,2,5,13,10,23,0,0,0,23
50181,51,2735,8,10,18,11,10,21,11,19,30,51
50709,51,2735,9,10,19,88,70,158,2,9,11,169
50869,51,2735,11,13,24,376,380,756,5,10,15,771
50947,51,2735,11,12,23,85,74,159,2,13,15,174
51102,51,2735,5,3,8,167,4,171,0,0,0,171
51552,51,2735,21,31,52,202,213,415,4,22,26,441
51597,51,2735,14,20,34,45,42,87,0,14,14,101
51675,51,2735,3,5,8,2,1,3,2,8,10,13
51722,51,2735,10,9,19,86,78,164,9,5,14,178
52067,51,2735,15,13,28,41,24,65,7,12,19,84
52385,51,2735,12,14,26,233,193,426,2,13,15,441
52441,51,2735,18,19,37,125,126,251,7,7,14,265
52615,51,2735,2,0,2,3,0,3,0,0,0,3
52635,51,2735,11,12,23,43,34,77,7,17,24,101
53275,51,2735,10,13,23,29,13,42,5,19,24,66
53884,51,2735,7,8,15,49,30,79,2,2,4,83
55464,51,2735,29,40,69,261,253,514,18,38,56,570
55594,51,2735,8,10,18,19,19,38,9,10,19,57
57637,51,2735,15,15,30,113,109,222,10,14,24,246
57896,51,2735,15,15,30,90,77,167,6,11,17,184
58909,51,2735,18,14,32,123,110,233,7,2,9,242
59367,51,2735,19,7,26,96,46,142,4,0,4,146
61280,51,2735,18,17,35,278,248,526,3,9,12,538
62560,51,2735,14,17,31,273,197,470,1,9,10,480
63063,51,2735,17,16,33,129,129,258,12,20,32,290
63188,51,2735,11,20,31,136,145,281,5,14,19,300
63817,51,2735,11,11,22,435,399,834,6,19,25,859
64772,51,2735,12,6,18,134,17,151,2,1,3,154
65102,51,2735,9,10,19,90,79,169,2,1,3,172
65526,51,2735,2,2,4,9,10,19,0,0,0,19
66245,51,2735,28,32,60,156,171,327,13,19,32,359
66404,51,2735,14,11,25,187,94,281,2,2,4,285
66754,51,2735,6,10,16,35,41,76,3,12,15,91
66991,51,2735,28,32,60,269,221,490,12,39,51,541
68494,51,2735,8,21,29,172,154,326,3,42,45,371
68533,51,2735,23,23,46,186,160,346,8,19,27,373
68633,51,2735,6,5,11,59,46,105,2,3,5,110
69065,51,2735,22,21,43,212,194,406,10,31,41,447
70889,51,2735,14,11,25,110,107,217,2,2,4,221
71187,51,2735,12,23,35,62,76,138,10,24,34,172
71518,51,2735,12,10,22,73,62,135,2,1,3,138
71627,51,2735,18,21,39,191,176,367,2,8,10,377
71700,51,2735,16,17,33,202,207,409,14,34,48,457
71782,51,2735,15,15,30,195,71,266,3,10,13,279
72746,51,2735,12,12,24,75,67,142,4,8,12,154
73175,51,2735,5,10,15,130,123,253,3,16,19,272
73303,51,2735,5,7,12,50,37,87,9,10,19,106
74916,51,2735,26,30,56,459,444,903,17,24,41,944
75261,51,2735,22,22,44,421,371,792,13,20,33,825
75468,51,2735,5,8,13,42,48,90,0,7,7,97
76313,51,2735,20,22,42,156,145,301,4,10,14,315
77023,51,2735,10,10,20,98,92,190,0,0,0,190
77291,51,2735,17,21,38,123,121,244,2,5,7,251
77824,51,2735,17,14,31,152,142,294,5,3,8,302
78062,51,2735,9,13,22,406,397,803,1,6,7,810
78638,51,2735,27,25,52,739,736,1475,7,11,18,1493
78911,51,2735,9,10,19,32,39,71,3,7,10,81
78966,51,2735,11,10,21,311,18,329,0,2,2,331
79877,51,2735,15,17,32,41,28,69,3,14,17,86
80058,51,2735,22,21,43,124,92,216,10,5,15,231
80193,51,2735,30,31,61,682,746,1428,23,75,98,1526
82060,51,2735,15,16,31,155,166,321,22,40,62,383
82282,51,2735,3,0,3,3,0,3,0,0,0,3
83184,51,2735,9,11,20,613,501,1114,4,3,7,1121
83568,51,2735,21,18,39,104,61,165,8,20,28,193
84215,51,2735,5,7,12,38,31,69,1,3,4,73
84472,51,2735,26,27,53,294,247,541,5,26,31,572
84841,51,2735,11,11,22,71,64,135,13,12,25,160
85596,51,2735,14,16,30,228,206,434,7,22,29,463
85970,51,2735,19,18,37,316,383,699,3,12,15,714
86009,51,2735,18,22,40,233,226,459,10,14,24,483
86237,51,2735,4,5,9,35,37,72,0,1,1,73
86352,51,2735,19,29,48,102,113,215,12,24,36,251
86610,51,2735,18,22,40,283,267,550,21,63,84,634
86727,51,2735,15,20,35,722,666,1388,7,13,20,1408
88133,51,2735,9,13,22,61,64,125,11,7,18,143
88175,51,2735,6,7,13,30,23,53,5,4,9,62
10060,52,2736,8,9,17,891,853,1744,3,5,8,1752
10281,52,2736,6,13,19,374,374,748,13,22,35,783
10353,52,2736,16,17,33,400,422,822,1,2,3,825
10841,52,2736,21,20,41,169,170,339,18,37,55,394
11360,52,2736,13,12,25,192,200,392,25,18,43,435
11692,52,2736,14,15,29,742,701,1443,3,4,7,1450
13799,52,2736,15,13,28,233,258,491,17,39,56,547
13882,52,2736,24,26,50,302,331,633,7,11,18,651
14106,52,2736,14,15,29,145,65,210,2,3,5,215
14188,52,2736,17,19,36,86,92,178,9,19,28,206
15071,52,2736,6,9,15,342,310,652,2,8,10,662
15776,52,2736,16,18,34,191,174,365,10,28,38,403
16313,52,2736,30,33,63,302,277,579,24,53,77,656
16495,52,2736,24,23,47,303,291,594,10,29,39,633
16933,52,2736,30,28,58,545,551,1096,10,12,22,1118
17353,52,2736,14,15,29,116,54,170,7,9,16,186
18344,52,2736,12,8,20,38,31,69,6,2,8,77
18394,52,2736,26,30,56,690,485,1175,20,30,50,1225
19844,52,2736,20,21,41,133,125,258,7,4,11,269
20905,52,2736,7,8,15,19,18,37,0,4,4,41
21350,52,2736,23,26,49,386,423,809,8,40,48,857
22617,52,2736,7,8,15,38,32,70,7,15,22,92
22745,52,2736,16,19,35,389,400,789,3,14,17,806
22931,52,2736,13,10,23,125,117,242,7,13,20,262
23040,52,2736,11,12,23,142,142,284,4,12,16,300
23144,52,2736,15,15,30,94,73,167,9,19,28,195
23642,52,2736,8,7,15,124,107,231,8,6,14,245
24543,52,2736,8,14,22,63,61,124,5,16,21,145
24760,52,2736,10,22,32,236,249,485,16,50,66,551
24853,52,2736,27,22,49,123,78,201,8,37,45,246
25171,52,2736,20,23,43,122,123,245,18,17,35,280
25494,52,2736,25,30,55,216,214,430,22,26,48,478
25544,52,2736,38,42,80,282,320,602,3,20,23,625
25947,52,2736,17,15,32,87,62,149,9,9,18,167
26127,52,2736,20,26,46,244,228,472,26,44,70,542
26425,52,2736,11,10,21,35,41,76,3,1,4,80
28831,52,2736,5,4,9,40,39,79,2,13,15,94
29914,52,2736,14,10,24,417,233,650,3,20,23,673
30076,52,2736,24,21,45,137,161,298,4,1,5,303
31372,52,2736,15,19,34,98,83,181,6,25,31,212
31583,52,2736,36,36,72,323,317,640,20,25,45,685
32100,52,2736,6,7,13,4,5,9,6,10,16,25
32174,52,2736,10,12,22,93,77,170,31,39,70,240
32899,52,2736,15,14,29,97,95,192,10,15,25,217
34250,52,2736,7,12,19,18,27,45,17,30,47,92
34853,52,2736,24,25,49,344,347,691,27,47,74,765
35227,52,2736,17,17,34,198,217,415,0,0,0,415
36006,52,2736,3,2,5,12,8,20,5,0,5,25
36143,52,2736,21,18,39,126,94,220,0,0,0,220
36951,52,2736,52,55,107,326,321,647,19,17,36,683
37617,52,2736,21,20,41,229,176,405,6,7,13,418
38823,52,2736,12,12,24,86,70,156,5,10,15,171
38893,52,2736,10,9,19,70,54,124,2,3,5,129
38901,52,2736,25,29,54,197,188,385,4,13,17,402
38927,52,2736,28,26,54,227,239,466,5,9,14,480
39122,52,2736,11,13,24,144,90,234,10,23,33,267
39701,52,2736,26,28,54,560,599,1159,21,18,39,1198
39783,52,2736,12,14,26,96,93,189,25,37,62,251
40629,52,2736,30,33,63,213,196,409,15,25,40,449
40997,52,2736,17,24,41,216,263,479,11,74,85,564
41393,52,2736,13,12,25,64,56,120,7,10,17,137
44167,52,2736,29,33,62,179,160,339,10,23,33,372
44520,52,2736,5,10,15,15,15,30,4,23,27,57
44947,52,2736,13,13,26,351,363,714,5,6,11,725
44956,52,2736,0,6,6,0,0,0,0,7,7,7
45000,52,2736,9,12,21,170,154,324,1,8,9,333
45292,52,2736,39,44,83,327,306,633,20,40,60,693
45539,52,2736,14,12,26,361,298,659,3,7,10,669
45945,52,2736,9,8,17,292,279,571,4,5,9,580
46021,52,2736,10,11,21,199,166,365,6,21,27,392
46160,52,2736,13,16,29,76,67,143,1,7,8,151
46584,52,2736,24,27,51,84,66,150,9,53,62,212
46654,52,2736,15,16,31,655,565,1220,30,40,70,1290
46771,52,2736,24,25,49,117,109,226,4,21,25,251
48187,52,2736,18,12,30,105,60,165,3,2,5,170
48990,52,2736,9,9,18,61,50,111,7,7,14,125
49294,52,2736,8,10,18,24,23,47,2,18,20,67
49597,52,2736,2,2,4,10,5,15,2,1,3,18
50181,52,2736,9,20,29,14,19,33,10,34,44,77
50709,52,2736,13,13,26,124,104,228,9,20,29,257
50869,52,2736,16,18,34,367,362,729,9,13,22,751
50947,52,2736,11,12,23,104,107,211,7,17,24,235
51102,52,2736,7,5,12,159,21,180,0,0,0,180
51552,52,2736,20,24,44,194,201,395,9,24,33,428
51597,52,2736,9,19,28,19,16,35,2,17,19,54
51675,52,2736,1,6,7,11,10,21,1,16,17,38
51722,52,2736,25,27,52,128,140,268,11,15,26,294
52067,52,2736,21,18,39,133,82,215,17,18,35,250
52385,52,2736,22,28,50,310,267,577,4,22,26,603
52441,52,2736,21,19,40,110,108,218,4,2,6,224
52615,52,2736,1,0,1,1,0,1,0,0,0,1
52635,52,2736,12,14,26,48,38,86,14,13,27,113
53275,52,2736,16,24,40,88,81,169,13,69,82,251
53884,52,2736,10,8,18,53,45,98,3,7,10,108
55464,52,2736,33,42,75,396,379,775,14,53,67,842
55594,52,2736,9,17,26,25,24,49,6,25,31,80
57637,52,2736,16,17,33,107,121,228,6,11,17,245
57896,52,2736,17,17,34,177,151,328,14,24,38,366
58909,52,2736,15,12,27,262,255,517,6,5,11,528
59367,52,2736,15,10,25,62,49,111,6,6,12,123
60482,52,2736,12,15,27,50,44,94,3,36,39,133
61280,52,2736,18,19,37,198,197,395,2,14,16,411
62560,52,2736,28,30,58,192,145,337,10,72,82,419
63063,52,2736,13,15,28,172,151,323,9,20,29,352
63188,52,2736,15,20,35,162,169,331,2,11,13,344
63817,52,2736,14,15,29,487,428,915,8,13,21,936
64772,52,2736,2,0,2,4,0,4,0,0,0,4
65102,52,2736,11,11,22,102,87,189,0,0,0,189
66052,52,2736,16,22,38,89,56,145,20,55,75,220
66245,52,2736,29,30,59,243,250,493,34,50,84,577
66404,52,2736,17,17,34,184,81,265,4,9,13,278
66754,52,2736,9,10,19,98,79,177,3,12,15,192
66991,52,2736,35,42,77,326,262,588,16,39,55,643
67947,52,2736,1,0,1,1,0,1,0,0,0,1
68494,52,2736,15,19,34,294,293,587,12,52,64,651
68533,52,2736,18,21,39,65,57,122,3,22,25,147
69065,52,2736,17,19,36,106,97,203,5,6,11,214
70889,52,2736,13,9,22,149,129,278,1,7,8,286
71187,52,2736,16,10,26,141,107,248,4,2,6,254
71518,52,2736,16,14,30,63,47,110,2,6,8,118
71627,52,2736,23,26,49,274,288,562,7,28,35,597
71700,52,2736,15,13,28,149,166,315,13,23,36,351
71782,52,2736,20,18,38,243,117,360,4,10,14,374
72746,52,2736,14,14,28,95,67,162,2,7,9,171
73175,52,2736,8,10,18,117,107,224,2,20,22,246
73303,52,2736,12,12,24,54,47,101,7,7,14,115
74916,52,2736,13,15,28,67,68,135,5,5,10,145
75178,52,2736,1,0,1,2,0,2,0,0,0,2
75261,52,2736,26,29,55,314,328,642,7,6,13,655
75468,52,2736,12,16,28,97,105,202,8,19,27,229
76313,52,2736,25,24,49,197,185,382,8,12,20,402
77023,52,2736,11,11,22,161,147,308,0,0,0,308
77824,52,2736,21,18,39,215,179,394,16,8,24,418
78062,52,2736,14,19,33,391,396,787,2,10,12,799
78638,52,2736,20,25,45,381,392,773,8,21,29,802
78911,52,2736,15,18,33,79,78,157,7,17,24,181
79877,52,2736,35,39,74,206,227,433,27,55,82,515
80058,52,2736,30,30,60,89,76,165,16,29,45,210
80193,52,2736,20,21,41,620,626,1246,12,30,42,1288
82060,52,2736,11,16,27,138,130,268,18,33,51,319
82282,52,2736,5,4,9,19,12,31,0,0,0,31
83184,52,2736,14,16,30,340,294,634,8,20,28,662
83568,52,2736,23,19,42,126,90,216,11,19,30,246
84215,52,2736,7,7,14,75,53,128,0,2,2,130
84472,52,2736,25,26,51,265,190,455,7,12,19,474
84841,52,2736,19,19,38,133,137,270,16,26,42,312
85596,52,2736,19,22,41,356,331,687,7,14,21,708
85970,52,2736,22,20,42,281,403,684,6,31,37,721
86009,52,2736,11,15,26,104,124,228,7,15,22,250
86237,52,2736,7,6,13,31,32,63,2,1,3,66
86352,52,2736,24,30,54,120,118,238,22,40,62,300
86610,52,2736,17,21,38,220,192,412,27,96,123,535
86727,52,2736,13,12,25,414,417,831,2,0,2,833
88133,52,2736,17,22,39,94,93,187,17,28,45,232
88175,52,2736,12,14,26,54,43,97,7,13,20,117
10060,53,2737,5,5,10,1198,1147,2345,1,1,2,2347
10281,53,2737,11,16,27,465,409,874,14,38,52,926
10353,53,2737,26,25,51,356,355,711,8,5,13,724
10841,53,2737,22,24,46,181,175,356,17,31,48,404
11023,53,2737,2,2,4,1,0,1,1,2,3,4
11360,53,2737,16,17,33,273,314,587,32,59,91,678
11692,53,2737,20,20,40,451,387,838,26,26,52,890
13799,53,2737,17,14,31,252,269,521,9,15,24,545
13882,53,2737,19,24,43,106,104,210,5,19,24,234
13896,53,2737,1,0,1,1,0,1,0,0,0,1
14106,53,2737,4,6,10,11,7,18,0,3,3,21
14188,53,2737,16,19,35,172,173,345,11,27,38,383
15071,53,2737,8,11,19,340,345,685,16,28,44,729
15723,53,2737,2,0,2,3,0,3,0,0,0,3
15776,53,2737,23,29,52,235,231,466,7,31,38,504
16313,53,2737,34,37,71,319,309,628,15,25,40,668
16495,53,2737,27,26,53,380,367,747,26,34,60,807
16933,53,2737,23,25,48,492,507,999,7,19,26,1025
17353,53,2737,18,15,33,197,101,298,3,13,16,314
18344,53,2737,25,21,46,102,80,182,4,10,14,196
18394,53,2737,35,46,81,391,319,710,31,35,66,776
18420,53,2737,17,13,30,33,33,66,24,24,48,114
19066,53,2737,15,19,34,123,128,251,5,41,46,297
19844,53,2737,23,25,48,99,87,186,11,15,26,212
20905,53,2737,16,18,34,176,173,349,28,49,77,426
21350,53,2737,19,25,44,283,292,575,13,52,65,640
22745,53,2737,16,16,32,205,197,402,6,6,12,414
22931,53,2737,19,16,35,136,140,276,1,9,10,286
23040,53,2737,11,13,24,126,127,253,9,19,28,281
23144,53,2737,20,19,39,136,114,250,11,12,23,273
23642,53,2737,11,13,24,210,195,405,15,12,27,432
24543,53,2737,9,11,20,61,56,117,5,26,31,148
24760,53,2737,16,26,42,397,426,823,7,33,40,863
24853,53,2737,23,22,45,88,51,139,3,28,31,170
25171,53,2737,29,34,63,224,238,462,12,40,52,514
25494,53,2737,21,23,44,105,81,186,7,16,23,209
25544,53,2737,39,44,83,180,196,376,3,26,29,405
25947,53,2737,20,26,46,185,152,337,6,19,25,362
26127,53,2737,22,19,41,139,153,292,31,46,77,369
26425,53,2737,11,9,20,19,20,39,4,3,7,46
26999,53,2737,13,10,23,59,48,107,3,14,17,124
28831,53,2737,6,14,20,37,48,85,4,22,26,111
29914,53,2737,16,15,31,236,187,423,16,40,56,479
30076,53,2737,13,15,28,78,82,160,0,4,4,164
30952,53,2737,20,21,41,328,327,655,10,6,16,671
31372,53,2737,16,18,34,201,202,403,22,20,42,445
31583,53,2737,55,55,110,367,362,729,19,35,54,783
32174,53,2737,16,16,32,59,54,113,16,20,36,149
32899,53,2737,12,11,23,56,53,109,8,16,24,133
34250,53,2737,19,17,36,59,62,121,12,25,37,158
34853,53,2737,23,25,48,315,354,669,17,62,79,748
35227,53,2737,26,20,46,382,404,786,0,0,0,786
36006,53,2737,3,3,6,70,65,135,2,0,2,137
36143,53,2737,30,27,57,164,111,275,0,0,0,275
36951,53,2737,39,46,85,130,147,277,7,19,26,303
37617,53,2737,27,29,56,493,339,832,11,17,28,860
38823,53,2737,18,20,38,111,79,190,1,18,19,209
38893,53,2737,13,16,29,92,85,177,14,20,34,211
38901,53,2737,27,33,60,219,202,421,1,16,17,438
38927,53,2737,24,23,47,225,230,455,6,17,23,478
39122,53,2737,15,14,29,87,65,152,15,12,27,179
39701,53,2737,22,26,48,248,258,506,7,28,35,541
39783,53,2737,13,13,26,121,130,251,25,36,61,312
40629,53,2737,29,41,70,116,131,247,18,37,55,302
40997,53,2737,27,30,57,173,184,357,34,92,126,483
41393,53,2737,15,17,32,64,45,109,6,16,22,131
44167,53,2737,47,47,94,278,287,565,24,42,66,631
44520,53,2737,17,18,35,252,232,484,20,31,51,535
44947,53,2737,11,14,25,524,518,1042,3,9,12,1054
44956,53,2737,3,8,11,5,5,10,1,9,10,20
45000,53,2737,12,15,27,91,78,169,6,20,26,195
45292,53,2737,37,49,86,249,231,480,32,112,144,624
45539,53,2737,25,16,41,332,246,578,5,10,15,593
45945,53,2737,10,11,21,219,183,402,11,27,38,440
46021,53,2737,11,11,22,76,68,144,12,18,30,174
46160,53,2737,24,27,51,115,110,225,10,23,33,258
46584,53,2737,22,27,49,130,132,262,5,48,53,315
46654,53,2737,12,17,29,557,491,1048,42,78,120,1168
46771,53,2737,29,35,64,133,111,244,14,46,60,304
48187,53,2737,25,29,54,314,249,563,12,32,44,607
48990,53,2737,13,14,27,127,143,270,14,17,31,301
49294,53,2737,15,13,28,54,45,99,3,15,18,117
49597,53,2737,10,10,20,41,39,80,2,13,15,95
50181,53,2737,7,18,25,29,29,58,4,23,27,85
50709,53,2737,12,15,27,151,139,290,6,29,35,325
50869,53,2737,24,20,44,91,84,175,8,13,21,196
50947,53,2737,23,27,50,256,258,514,22,58,80,594
51102,53,2737,11,12,23,190,44,234,1,6,7,241
51552,53,2737,14,20,34,168,165,333,1,9,10,343
51597,53,2737,21,27,48,91,70,161,3,25,28,189
51675,53,2737,6,8,14,29,24,53,1,34,35,88
51722,53,2737,16,17,33,121,95,216,2,5,7,223
52067,53,2737,35,35,70,421,183,604,22,19,41,645
52385,53,2737,1,0,1,1,0,1,0,0,0,1
52441,53,2737,40,42,82,346,341,687,17,36,53,740
52615,53,2737,1,0,1,1,0,1,0,0,0,1
52635,53,2737,12,13,25,54,31,85,6,10,16,101
53275,53,2737,15,17,32,62,56,118,18,41,59,177
53884,53,2737,11,11,22,42,33,75,4,17,21,96
55464,53,2737,36,45,81,411,395,806,38,99,137,943
55594,53,2737,22,23,45,72,49,121,10,37,47,168
57637,53,2737,13,18,31,50,67,117,4,6,10,127
57896,53,2737,15,16,31,223,224,447,15,30,45,492
58909,53,2737,19,17,36,204,219,423,7,11,18,441
59367,53,2737,24,16,40,171,154,325,4,20,24,349
60482,53,2737,13,14,27,48,48,96,7,13,20,116
60830,53,2737,21,16,37,76,70,146,9,11,20,166
61280,53,2737,18,13,31,382,427,809,4,4,8,817
62555,53,2737,21,40,61,89,98,187,5,50,55,242
62560,53,2737,44,36,80,372,341,713,31,47,78,791
63063,53,2737,19,16,35,164,146,310,18,14,32,342
63188,53,2737,19,20,39,330,319,649,9,14,23,672
63757,53,2737,6,9,15,17,17,34,1,4,5,39
63817,53,2737,9,15,24,387,336,723,4,27,31,754
65102,53,2737,17,14,31,367,356,723,0,0,0,723
65526,53,2737,5,8,13,49,48,97,0,5,5,102
66052,53,2737,39,52,91,316,197,513,28,104,132,645
66245,53,2737,32,35,67,164,148,312,18,27,45,357
66404,53,2737,25,30,55,209,124,333,0,7,7,340
66754,53,2737,18,20,38,113,115,228,8,13,21,249
66991,53,2737,46,47,93,304,276,580,12,37,49,629
68494,53,2737,23,22,45,526,504,1030,37,59,96,1126
68533,53,2737,20,18,38,107,86,193,10,33,43,236
69065,53,2737,25,21,46,179,163,342,7,1,8,350
70889,53,2737,11,10,21,147,139,286,2,0,2,288
71187,53,2737,17,14,31,295,165,460,11,19,30,490
71518,53,2737,17,18,35,56,58,114,3,6,9,123
71627,53,2737,30,37,67,288,304,592,23,41,64,656
71700,53,2737,22,27,49,304,366,670,10,20,30,700
71782,53,2737,17,19,36,206,73,279,14,40,54,333
72746,53,2737,11,14,25,50,45,95,2,36,38,133
73175,53,2737,6,6,12,179,187,366,3,5,8,374
73303,53,2737,12,14,26,58,50,108,15,16,31,139
74916,53,2737,39,37,76,673,541,1214,17,30,47,1261
75178,53,2737,10,11,21,14,11,25,5,11,16,41
75261,53,2737,26,32,58,310,326,636,16,35,51,687
75468,53,2737,8,8,16,64,61,125,8,13,21,146
76313,53,2737,34,35,69,289,214,503,25,28,53,556
77023,53,2737,13,14,27,128,124,252,0,0,0,252
77291,53,2737,17,16,33,99,83,182,4,18,22,204
77824,53,2737,19,17,36,80,69,149,7,8,15,164
78062,53,2737,16,17,33,371,381,752,9,7,16,768
78638,53,2737,25,23,48,458,424,882,8,50,58,940
78911,53,2737,19,18,37,117,113,230,9,8,17,247
79877,53,2737,24,27,51,150,124,274,19,27,46,320
80058,53,2737,22,27,49,94,92,186,5,17,22,208
80193,53,2737,20,29,49,939,838,1777,26,108,134,1911
82060,53,2737,11,16,27,176,150,326,17,26,43,369
82282,53,2737,7,7,14,72,77,149,2,12,14,163
83184,53,2737,13,14,27,195,181,376,4,3,7,383
83568,53,2737,17,16,33,88,57,145,9,14,23,168
84215,53,2737,9,10,19,69,58,127,5,22,27,154
84472,53,2737,32,33,65,324,180,504,6,9,15,519
84841,53,2737,30,30,60,166,136,302,16,36,52,354
85596,53,2737,25,29,54,488,495,983,18,30,48,1031
85970,53,2737,27,29,56,549,632,1181,8,33,41,1222
86009,53,2737,16,18,34,62,52,114,10,28,38,152
86237,53,2737,4,11,15,16,21,37,5,21,26,63
86352,53,2737,26,32,58,125,116,241,23,29,52,293
86610,53,2737,24,24,48,202,215,417,19,53,72,489
86727,53,2737,11,12,23,596,585,1181,5,5,10,1191
88133,53,2737,19,25,44,144,142,286,7,28,35,321
88175,53,2737,15,19,34,115,92,207,9,32,41,248
10060,54,2738,8,8,16,1333,1280,2613,3,3,6,2619
10281,54,2738,10,11,21,570,503,1073,9,21,30,1103
10353,54,2738,22,25,47,393,388,781,1,13,14,795
10841,54,2738,22,21,43,129,109,238,18,40,58,296
11023,54,2738,21,20,41,270,265,535,10,12,22,557
11360,54,2738,18,20,38,159,194,353,28,47,75,428
11692,54,2738,11,16,27,530,487,1017,13,26,39,1056
13799,54,2738,16,19,35,282,323,605,11,28,39,644
13882,54,2738,13,19,32,109,106,215,1,6,7,222
14106,54,2738,5,5,10,13,8,21,1,3,4,25
14188,54,2738,18,22,40,220,216,436,5,33,38,474
15071,54,2738,7,7,14,358,321,679,16,21,37,716
15723,54,2738,1,0,1,1,0,1,0,0,0,1
15776,54,2738,17,22,39,276,260,536,2,22,24,560
16313,54,2738,36,39,75,251,230,481,7,31,38,519
16495,54,2738,24,26,50,434,453,887,15,34,49,936
16933,54,2738,16,21,37,340,314,654,3,4,7,661
17353,54,2738,17,21,38,238,136,374,3,16,19,393
18344,54,2738,18,18,36,95,76,171,3,3,6,177
18394,54,2738,34,36,70,358,300,658,17,28,45,703
18420,54,2738,11,13,24,27,39,66,12,16,28,94
19066,54,2738,15,15,30,88,68,156,7,15,22,178
19844,54,2738,24,22,46,146,139,285,5,8,13,298
20905,54,2738,23,18,41,134,109,243,7,14,21,264
21350,54,2738,17,20,37,343,413,756,6,28,34,790
22745,54,2738,13,11,24,174,155,329,10,3,13,342
22931,54,2738,16,12,28,107,98,205,4,7,11,216
23040,54,2738,13,11,24,122,114,236,1,6,7,243
23144,54,2738,23,26,49,135,119,254,10,14,24,278
23642,54,2738,11,16,27,110,127,237,7,13,20,257
24543,54,2738,10,12,22,62,60,122,2,7,9,131
24760,54,2738,28,33,61,349,385,734,6,28,34,768
24853,54,2738,14,19,33,106,75,181,10,11,21,202
25171,54,2738,24,29,53,170,145,315,2,20,22,337
25494,54,2738,14,13,27,53,43,96,6,9,15,111
25544,54,2738,38,42,80,270,276,546,0,15,15,561
25947,54,2738,21,21,42,141,109,250,8,17,25,275
26127,54,2738,23,19,42,136,106,242,18,26,44,286
26425,54,2738,9,11,20,31,25,56,1,9,10,66
26999,54,2738,16,11,27,264,246,510,3,23,26,536
28831,54,2738,11,15,26,27,36,63,2,11,13,76
29914,54,2738,13,10,23,201,157,358,11,15,26,384
30076,54,2738,11,13,24,48,55,103,0,0,0,103
30952,54,2738,15,19,34,317,274,591,12,15,27,618
31372,54,2738,15,15,30,206,203,409,13,10,23,432
31583,54,2738,43,46,89,445,427,872,5,12,17,889
32174,54,2738,14,16,30,91,84,175,15,15,30,205
32899,54,2738,11,12,23,48,51,99,6,14,20,119
34250,54,2738,15,17,32,40,42,82,14,6,20,102
34853,54,2738,28,33,61,339,370,709,17,44,61,770
35227,54,2738,32,27,59,443,506,949,0,0,0,949
36006,54,2738,5,5,10,64,54,118,0,0,0,118
36143,54,2738,28,23,51,113,83,196,0,0,0,196
36951,54,2738,31,40,71,252,263,515,5,17,22,537
37617,54,2738,30,34,64,427,273,700,6,19,25,725
38823,54,2738,21,22,43,201,188,389,4,11,15,404
38893,54,2738,13,13,26,77,62,139,5,9,14,153
38901,54,2738,24,28,52,144,139,283,1,13,14,297
38927,54,2738,15,17,32,188,210,398,1,5,6,404
39122,54,2738,19,17,36,95,61,156,14,24,38,194
39783,54,2738,11,14,25,187,206,393,11,27,38,431
40629,54,2738,20,29,49,140,142,282,5,23,28,310
40997,54,2738,18,15,33,69,79,148,12,36,48,196
41393,54,2738,20,20,40,95,86,181,10,11,21,202
44167,54,2738,63,74,137,447,423,870,12,66,78,948
44520,54,2738,6,11,17,35,34,69,3,15,18,87
44947,54,2738,11,12,23,419,431,850,0,1,1,851
44956,54,2738,8,8,16,12,6,18,1,10,11,29
45000,54,2738,7,8,15,69,75,144,3,14,17,161
45292,54,2738,36,48,84,236,211,447,24,59,83,530
45539,54,2738,17,12,29,320,271,591,2,1,3,594
45945,54,2738,12,15,27,135,124,259,1,17,18,277
46021,54,2738,15,14,29,192,153,345,13,18,31,376
46160,54,2738,13,15,28,74,61,135,6,12,18,153
46584,54,2738,24,25,49,186,161,347,6,48,54,401
46654,54,2738,15,16,31,245,198,443,45,74,119,562
46771,54,2738,28,31,59,81,57,138,8,30,38,176
48187,54,2738,21,24,45,223,162,385,6,27,33,418
48990,54,2738,11,11,22,83,84,167,16,24,40,207
49294,54,2738,10,14,24,39,53,92,1,14,15,107
49597,54,2738,0,1,1,0,0,0,0,1,1,1
50181,54,2738,18,15,33,52,41,93,17,14,31,124
50709,54,2738,13,16,29,160,161,321,4,17,21,342
50869,54,2738,16,20,36,143,139,282,5,7,12,294
50947,54,2738,27,30,57,340,386,726,3,31,34,760
51102,54,2738,13,10,23,235,25,260,1,1,2,262
51552,54,2738,17,18,35,135,109,244,5,11,16,260
51597,54,2738,21,31,52,57,54,111,5,43,48,159
51675,54,2738,4,4,8,13,12,25,2,17,19,44
51722,54,2738,18,18,36,72,58,130,5,4,9,139
52067,54,2738,35,33,68,393,230,623,10,11,21,644
52385,54,2738,1,0,1,1,0,1,0,0,0,1
52441,54,2738,33,39,72,381,363,744,12,21,33,777
52615,54,2738,7,9,16,51,45,96,6,7,13,109
52635,54,2738,13,8,21,41,22,63,4,6,10,73
53275,54,2738,7,16,23,12,9,21,8,37,45,66
53884,54,2738,7,8,15,55,45,100,1,4,5,105
55464,54,2738,35,43,78,360,357,717,18,86,104,821
55594,54,2738,18,14,32,35,19,54,9,22,31,85
