egoid,term,semester,academic_year,college_year,crn,final_grade,grade_points,is_letter_grade
16313,201210,Fall 2012,2012-2013,Sophomore,10137,S,,0
16313,201220,Spring 2013,2012-2013,Sophomore,29386,S,,0
16313,201310,Fall 2013,2013-2014,Junior,13938,S,,0
16313,201320,Spring 2014,2013-2014,Junior,24347,S,,0
16313,201420,Spring 2015,2014-2015,Senior,29074,S,,0
16313,201420,Spring 2015,2014-2015,Senior,30170,S,,0
16933,201110,Fall 2011,2011-2012,Freshman,12239,A,4.0,1
16933,201110,Fall 2011,2011-2012,Freshman,16132,A,4.0,1
16933,201210,Fall 2012,2012-2013,Sophomore,12169,A,4.0,1
16933,201210,Fall 2012,2012-2013,Sophomore,14301,A,4.0,1
16933,201210,Fall 2012,2012-2013,Sophomore,18700,A,4.0,1
16933,201220,Spring 2013,2012-2013,Sophomore,21110,A,4.0,1
16933,201220,Spring 2013,2012-2013,Sophomore,21634,A,4.0,1
16933,201310,Fall 2013,2013-2014,Junior,14264,A,4.0,1
16933,201310,Fall 2013,2013-2014,Junior,20248,A,4.0,1
16933,201310,Fall 2013,2013-2014,Junior,20259,A,4.0,1
16933,201320,Spring 2014,2013-2014,Junior,22877,A,4.0,1
16933,201320,Spring 2014,2013-2014,Junior,29247,A,4.0,1
16933,201410,Fall 2014,2014-2015,Senior,14466,A,4.0,1
16933,201410,Fall 2014,2014-2015,Senior,16218,A,4.0,1
16933,201410,Fall 2014,2014-2015,Senior,16562,A,4.0,1
16933,201410,Fall 2014,2014-2015,Senior,16685,A,4.0,1
16933,201420,Spring 2015,2014-2015,Senior,25882,A,4.0,1
16933,201110,Fall 2011,2011-2012,Freshman,10091,A-,3.667,1
16933,201110,Fall 2011,2011-2012,Freshman,12101,A-,3.667,1
16933,201120,Spring 2012,2011-2012,Freshman,20517,A-,3.667,1
16933,201120,Spring 2012,2011-2012,Freshman,24659,A-,3.667,1
16933,201210,Fall 2012,2012-2013,Sophomore,14304,A-,3.667,1
16933,201220,Spring 2013,2012-2013,Sophomore,21626,A-,3.667,1
16933,201220,Spring 2013,2012-2013,Sophomore,24092,A-,3.667,1
16933,201310,Fall 2013,2013-2014,Junior,13706,A-,3.667,1
16933,201310,Fall 2013,2013-2014,Junior,20250,A-,3.667,1
16933,201320,Spring 2014,2013-2014,Junior,29895,A-,3.667,1
16933,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
16933,201110,Fall 2011,2011-2012,Freshman,101002002,AD,,0
16933,201110,Fall 2011,2011-2012,Freshman,101003003,AD,,0
16933,201110,Fall 2011,2011-2012,Freshman,101004004,AD,,0
16933,201110,Fall 2011,2011-2012,Freshman,101004005,AD,,0
16933,201110,Fall 2011,2011-2012,Freshman,10870,B,3.0,1
16933,201120,Spring 2012,2011-2012,Freshman,22348,B,3.0,1
16933,201120,Spring 2012,2011-2012,Freshman,23896,B,3.0,1
16933,201210,Fall 2012,2012-2013,Sophomore,13113,B,3.0,1
16933,201320,Spring 2014,2013-2014,Junior,20849,B,3.0,1
16933,201420,Spring 2015,2014-2015,Senior,25099,B,3.0,1
16933,201420,Spring 2015,2014-2015,Senior,30377,B,3.0,1
16933,201110,Fall 2011,2011-2012,Freshman,10841,B+,3.333,1
16933,201120,Spring 2012,2011-2012,Freshman,22353,B+,3.333,1
16933,201120,Spring 2012,2011-2012,Freshman,24418,B+,3.333,1
16933,201210,Fall 2012,2012-2013,Sophomore,11893,B+,3.333,1
16933,201220,Spring 2013,2012-2013,Sophomore,24090,B+,3.333,1
16933,201220,Spring 2013,2012-2013,Sophomore,24167,B+,3.333,1
16933,201410,Fall 2014,2014-2015,Senior,10390,B+,3.333,1
16933,201420,Spring 2015,2014-2015,Senior,21736,B+,3.333,1
16933,201110,Fall 2011,2011-2012,Freshman,13159,S,,0
16933,201120,Spring 2012,2011-2012,Freshman,24635,S,,0
16933,201210,Fall 2012,2012-2013,Sophomore,10814,S,,0
16933,201220,Spring 2013,2012-2013,Sophomore,21670,S,,0
16933,201310,Fall 2013,2013-2014,Junior,14263,S,,0
16933,201320,Spring 2014,2013-2014,Junior,24347,S,,0
16933,201420,Spring 2015,2014-2015,Senior,23119,S,,0
16933,201420,Spring 2015,2014-2015,Senior,23321,S,,0
17353,201110,Fall 2011,2011-2012,Freshman,13164,A,4.0,1
17353,201110,Fall 2011,2011-2012,Freshman,15320,A,4.0,1
17353,201120,Spring 2012,2011-2012,Freshman,20826,A,4.0,1
17353,201120,Spring 2012,2011-2012,Freshman,23349,A,4.0,1
17353,201120,Spring 2012,2011-2012,Freshman,25484,A,4.0,1
17353,201210,Fall 2012,2012-2013,Sophomore,18628,A,4.0,1
17353,201220,Spring 2013,2012-2013,Sophomore,22124,A,4.0,1
17353,201220,Spring 2013,2012-2013,Sophomore,28588,A,4.0,1
17353,201300,Summer 2013,2013-2014,Junior,3507,A,4.0,1
17353,201300,Summer 2013,2013-2014,Junior,3510,A,4.0,1
17353,201300,Summer 2013,2013-2014,Junior,3914,A,4.0,1
17353,201310,Fall 2013,2013-2014,Junior,10571,A,4.0,1
17353,201310,Fall 2013,2013-2014,Junior,18558,A,4.0,1
17353,201320,Spring 2014,2013-2014,Junior,22946,A,4.0,1
17353,201410,Fall 2014,2014-2015,Senior,20774,A,4.0,1
17353,201420,Spring 2015,2014-2015,Senior,29649,A,4.0,1
17353,201110,Fall 2011,2011-2012,Freshman,10094,A-,3.667,1
17353,201120,Spring 2012,2011-2012,Freshman,29084,A-,3.667,1
17353,201210,Fall 2012,2012-2013,Sophomore,11637,A-,3.667,1
17353,201210,Fall 2012,2012-2013,Sophomore,12248,A-,3.667,1
17353,201220,Spring 2013,2012-2013,Sophomore,21071,A-,3.667,1
17353,201220,Spring 2013,2012-2013,Sophomore,23697,A-,3.667,1
17353,201220,Spring 2013,2012-2013,Sophomore,28833,A-,3.667,1
17353,201310,Fall 2013,2013-2014,Junior,16408,A-,3.667,1
17353,201410,Fall 2014,2014-2015,Senior,19529,A-,3.667,1
17353,201410,Fall 2014,2014-2015,Senior,20423,A-,3.667,1
17353,201410,Fall 2014,2014-2015,Senior,20564,A-,3.667,1
17353,201420,Spring 2015,2014-2015,Senior,25250,A-,3.667,1
17353,201420,Spring 2015,2014-2015,Senior,30055,A-,3.667,1
17353,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
17353,201110,Fall 2011,2011-2012,Freshman,101001002,AD,,0
17353,201110,Fall 2011,2011-2012,Freshman,201001001,AD,,0
17353,201110,Fall 2011,2011-2012,Freshman,201002002,AD,,0
17353,201110,Fall 2011,2011-2012,Freshman,201003003,AD,,0
17353,201110,Fall 2011,2011-2012,Freshman,201004004,AD,,0
17353,201110,Fall 2011,2011-2012,Freshman,201005005,AD,,0
17353,201110,Fall 2011,2011-2012,Freshman,15891,B,3.0,1
17353,201310,Fall 2013,2013-2014,Junior,19175,B,3.0,1
17353,201320,Spring 2014,2013-2014,Junior,21794,B,3.0,1
17353,201320,Spring 2014,2013-2014,Junior,28804,B,3.0,1
17353,201320,Spring 2014,2013-2014,Junior,23877,B-,2.667,1
17353,201120,Spring 2012,2011-2012,Freshman,25044,B+,3.333,1
17353,201210,Fall 2012,2012-2013,Sophomore,14619,B+,3.333,1
17353,201210,Fall 2012,2012-2013,Sophomore,15158,B+,3.333,1
17353,201310,Fall 2013,2013-2014,Junior,20265,B+,3.333,1
17353,201320,Spring 2014,2013-2014,Junior,21850,B+,3.333,1
17353,201320,Spring 2014,2013-2014,Junior,28800,B+,3.333,1
17353,201410,Fall 2014,2014-2015,Senior,20530,B+,3.333,1
17353,201420,Spring 2015,2014-2015,Senior,25679,B+,3.333,1
17353,201110,Fall 2011,2011-2012,Freshman,13067,S,,0
17353,201110,Fall 2011,2011-2012,Freshman,13155,S,,0
17353,201120,Spring 2012,2011-2012,Freshman,24632,S,,0
17353,201210,Fall 2012,2012-2013,Sophomore,12781,S,,0
17353,201320,Spring 2014,2013-2014,Junior,26976,S,,0
17353,201420,Spring 2015,2014-2015,Senior,29074,S,,0
18420,201210,Fall 2012,2012-2013,Sophomore,11887,A,4.0,1
18420,201210,Fall 2012,2012-2013,Sophomore,15346,A,4.0,1
18420,201220,Spring 2013,2012-2013,Sophomore,21795,A,4.0,1
18420,201220,Spring 2013,2012-2013,Sophomore,23492,A,4.0,1
18420,201310,Fall 2013,2013-2014,Junior,11786,A,4.0,1
18420,201310,Fall 2013,2013-2014,Junior,13194,A,4.0,1
18420,201320,Spring 2014,2013-2014,Junior,20236,A,4.0,1
18420,201320,Spring 2014,2013-2014,Junior,21689,A,4.0,1
18420,201410,Fall 2014,2014-2015,Senior,11688,A,4.0,1
18420,201410,Fall 2014,2014-2015,Senior,16684,A,4.0,1
18420,201420,Spring 2015,2014-2015,Senior,20906,A,4.0,1
18420,201420,Spring 2015,2014-2015,Senior,21605,A,4.0,1
18420,201420,Spring 2015,2014-2015,Senior,72454,A,4.0,1
18420,201110,Fall 2011,2011-2012,Freshman,10805,A-,3.667,1
18420,201110,Fall 2011,2011-2012,Freshman,12683,A-,3.667,1
18420,201120,Spring 2012,2011-2012,Freshman,20099,A-,3.667,1
18420,201120,Spring 2012,2011-2012,Freshman,22354,A-,3.667,1
18420,201120,Spring 2012,2011-2012,Freshman,24503,A-,3.667,1
18420,201210,Fall 2012,2012-2013,Sophomore,12147,A-,3.667,1
18420,201210,Fall 2012,2012-2013,Sophomore,12684,A-,3.667,1
18420,201310,Fall 2013,2013-2014,Junior,11900,A-,3.667,1
18420,201310,Fall 2013,2013-2014,Junior,14832,A-,3.667,1
18420,201310,Fall 2013,2013-2014,Junior,18982,A-,3.667,1
18420,201320,Spring 2014,2013-2014,Junior,21702,A-,3.667,1
18420,201320,Spring 2014,2013-2014,Junior,24720,A-,3.667,1
18420,201410,Fall 2014,2014-2015,Senior,16687,A-,3.667,1
18420,201420,Spring 2015,2014-2015,Senior,26785,A-,3.667,1
18420,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
18420,201110,Fall 2011,2011-2012,Freshman,101002002,AD,,0
18420,201110,Fall 2011,2011-2012,Freshman,101003003,AD,,0
18420,201110,Fall 2011,2011-2012,Freshman,101004004,AD,,0
18420,201110,Fall 2011,2011-2012,Freshman,101004005,AD,,0
18420,201110,Fall 2011,2011-2012,Freshman,101005006,AD,,0
18420,201220,Spring 2013,2012-2013,Sophomore,22195,B,3.0,1
18420,201220,Spring 2013,2012-2013,Sophomore,22951,B,3.0,1
18420,201310,Fall 2013,2013-2014,Junior,11462,B,3.0,1
18420,201410,Fall 2014,2014-2015,Senior,11885,B,3.0,1
18420,201110,Fall 2011,2011-2012,Freshman,10841,B-,2.667,1
18420,201120,Spring 2012,2011-2012,Freshman,22654,B-,2.667,1
18420,201210,Fall 2012,2012-2013,Sophomore,13093,B-,2.667,1
18420,201110,Fall 2011,2011-2012,Freshman,13042,B+,3.333,1
18420,201110,Fall 2011,2011-2012,Freshman,13744,B+,3.333,1
18420,201110,Fall 2011,2011-2012,Freshman,18662,B+,3.333,1
18420,201120,Spring 2012,2011-2012,Freshman,23937,B+,3.333,1
18420,201210,Fall 2012,2012-2013,Sophomore,12655,B+,3.333,1
18420,201220,Spring 2013,2012-2013,Sophomore,20058,B+,3.333,1
18420,201220,Spring 2013,2012-2013,Sophomore,25122,B+,3.333,1
18420,201310,Fall 2013,2013-2014,Junior,11439,B+,3.333,1
18420,201320,Spring 2014,2013-2014,Junior,21115,B+,3.333,1
18420,201320,Spring 2014,2013-2014,Junior,24718,B+,3.333,1
18420,201410,Fall 2014,2014-2015,Senior,20050,B+,3.333,1
18420,201410,Fall 2014,2014-2015,Senior,20576,B+,3.333,1
18420,201420,Spring 2015,2014-2015,Senior,22725,B+,3.333,1
18420,201420,Spring 2015,2014-2015,Senior,25900,B+,3.333,1
18420,201220,Spring 2013,2012-2013,Sophomore,22953,C+,2.333,1
18420,201210,Fall 2012,2012-2013,Sophomore,13091,D,1.0,1
18420,201110,Fall 2011,2011-2012,Freshman,13163,S,,0
18420,201120,Spring 2012,2011-2012,Freshman,24639,S,,0
18420,201210,Fall 2012,2012-2013,Sophomore,10513,S,,0
18420,201320,Spring 2014,2013-2014,Junior,24347,S,,0
18420,201320,Spring 2014,2013-2014,Junior,30305,S,,0
18420,201410,Fall 2014,2014-2015,Senior,20990,S,,0
19066,201110,Fall 2011,2011-2012,Freshman,12839,A,4.0,1
19066,201110,Fall 2011,2011-2012,Freshman,18653,A,4.0,1
19066,201110,Fall 2011,2011-2012,Freshman,19571,A,4.0,1
19066,201120,Spring 2012,2011-2012,Freshman,20422,A,4.0,1
19066,201120,Spring 2012,2011-2012,Freshman,22197,A,4.0,1
19066,201120,Spring 2012,2011-2012,Freshman,22689,A,4.0,1
19066,201210,Fall 2012,2012-2013,Sophomore,11729,A,4.0,1
19066,201210,Fall 2012,2012-2013,Sophomore,13106,A,4.0,1
19066,201210,Fall 2012,2012-2013,Sophomore,18755,A,4.0,1
19066,201220,Spring 2013,2012-2013,Sophomore,20042,A,4.0,1
19066,201220,Spring 2013,2012-2013,Sophomore,23056,A,4.0,1
19066,201220,Spring 2013,2012-2013,Sophomore,25946,A,4.0,1
19066,201220,Spring 2013,2012-2013,Sophomore,28823,A,4.0,1
19066,201310,Fall 2013,2013-2014,Junior,13505,A,4.0,1
19066,201310,Fall 2013,2013-2014,Junior,20894,A,4.0,1
19066,201310,Fall 2013,2013-2014,Junior,20900,A,4.0,1
19066,201320,Spring 2014,2013-2014,Junior,25379,A,4.0,1
19066,201320,Spring 2014,2013-2014,Junior,28772,A,4.0,1
19066,201410,Fall 2014,2014-2015,Senior,10408,A,4.0,1
19066,201410,Fall 2014,2014-2015,Senior,14990,A,4.0,1
19066,201410,Fall 2014,2014-2015,Senior,17012,A,4.0,1
19066,201420,Spring 2015,2014-2015,Senior,20866,A,4.0,1
19066,201420,Spring 2015,2014-2015,Senior,26591,A,4.0,1
19066,201110,Fall 2011,2011-2012,Freshman,10118,A-,3.667,1
19066,201120,Spring 2012,2011-2012,Freshman,22161,A-,3.667,1
19066,201210,Fall 2012,2012-2013,Sophomore,11342,A-,3.667,1
19066,201210,Fall 2012,2012-2013,Sophomore,12673,A-,3.667,1
19066,201220,Spring 2013,2012-2013,Sophomore,20700,A-,3.667,1
19066,201220,Spring 2013,2012-2013,Sophomore,25954,A-,3.667,1
19066,201310,Fall 2013,2013-2014,Junior,21045,A-,3.667,1
19066,201410,Fall 2014,2014-2015,Senior,19856,A-,3.667,1
19066,201420,Spring 2015,2014-2015,Senior,23755,A-,3.667,1
19066,201110,Fall 2011,2011-2012,Freshman,201001001,AD,,0
19066,201110,Fall 2011,2011-2012,Freshman,201002002,AD,,0
19066,201110,Fall 2011,2011-2012,Freshman,201002003,AD,,0
19066,201320,Spring 2014,2013-2014,Junior,24094,B,3.0,1
19066,201110,Fall 2011,2011-2012,Freshman,14270,B+,3.333,1
19066,201320,Spring 2014,2013-2014,Junior,20052,B+,3.333,1
19066,201320,Spring 2014,2013-2014,Junior,23830,B+,3.333,1
19066,201420,Spring 2015,2014-2015,Senior,23998,B+,3.333,1
19066,201120,Spring 2012,2011-2012,Freshman,23896,C,2.0,1
19066,201110,Fall 2011,2011-2012,Freshman,101001001,IB,,0
19066,201110,Fall 2011,2011-2012,Freshman,13155,S,,0
19066,201120,Spring 2012,2011-2012,Freshman,24635,S,,0
19066,201210,Fall 2012,2012-2013,Sophomore,10814,S,,0
19066,201210,Fall 2012,2012-2013,Sophomore,12044,S,,0
19066,201310,Fall 2013,2013-2014,Junior,13938,S,,0
19066,201320,Spring 2014,2013-2014,Junior,21855,S,,0
19066,201410,Fall 2014,2014-2015,Senior,12388,S,,0
21350,201110,Fall 2011,2011-2012,Freshman,11798,A,4.0,1
21350,201110,Fall 2011,2011-2012,Freshman,15891,A,4.0,1
21350,201110,Fall 2011,2011-2012,Freshman,19774,A,4.0,1
21350,201120,Spring 2012,2011-2012,Freshman,20731,A,4.0,1
21350,201120,Spring 2012,2011-2012,Freshman,23663,A,4.0,1
21350,201120,Spring 2012,2011-2012,Freshman,24417,A,4.0,1
21350,201120,Spring 2012,2011-2012,Freshman,25220,A,4.0,1
21350,201210,Fall 2012,2012-2013,Sophomore,13034,A,4.0,1
21350,201210,Fall 2012,2012-2013,Sophomore,13882,A,4.0,1
21350,201210,Fall 2012,2012-2013,Sophomore,18677,A,4.0,1
21350,201210,Fall 2012,2012-2013,Sophomore,18681,A,4.0,1
21350,201220,Spring 2013,2012-2013,Sophomore,22284,A,4.0,1
21350,201220,Spring 2013,2012-2013,Sophomore,24610,A,4.0,1
21350,201220,Spring 2013,2012-2013,Sophomore,26464,A,4.0,1
21350,201220,Spring 2013,2012-2013,Sophomore,26655,A,4.0,1
21350,201220,Spring 2013,2012-2013,Sophomore,28609,A,4.0,1
21350,201320,Spring 2014,2013-2014,Junior,23082,A,4.0,1
21350,201320,Spring 2014,2013-2014,Junior,29871,A,4.0,1
21350,201320,Spring 2014,2013-2014,Junior,30256,A,4.0,1
21350,201410,Fall 2014,2014-2015,Senior,10167,A,4.0,1
21350,201410,Fall 2014,2014-2015,Senior,11886,A,4.0,1
21350,201410,Fall 2014,2014-2015,Senior,12996,A,4.0,1
21350,201410,Fall 2014,2014-2015,Senior,13770,A,4.0,1
21350,201410,Fall 2014,2014-2015,Senior,14966,A,4.0,1
21350,201420,Spring 2015,2014-2015,Senior,25063,A,4.0,1
21350,201420,Spring 2015,2014-2015,Senior,26524,A,4.0,1
21350,201420,Spring 2015,2014-2015,Senior,29055,A,4.0,1
21350,201420,Spring 2015,2014-2015,Senior,29112,A,4.0,1
21350,201420,Spring 2015,2014-2015,Senior,29684,A,4.0,1
21350,201110,Fall 2011,2011-2012,Freshman,10115,A-,3.667,1
21350,201110,Fall 2011,2011-2012,Freshman,16008,A-,3.667,1
21350,201120,Spring 2012,2011-2012,Freshman,23329,A-,3.667,1
21350,201210,Fall 2012,2012-2013,Sophomore,16027,A-,3.667,1
21350,201320,Spring 2014,2013-2014,Junior,24776,A-,3.667,1
21350,201320,Spring 2014,2013-2014,Junior,30257,B,3.0,1
21350,201110,Fall 2011,2011-2012,Freshman,101001001,IB,,0
21350,201110,Fall 2011,2011-2012,Freshman,13159,S,,0
21350,201120,Spring 2012,2011-2012,Freshman,24638,S,,0
21350,201210,Fall 2012,2012-2013,Sophomore,12008,S,,0
21350,201220,Spring 2013,2012-2013,Sophomore,21633,S,,0
21350,201320,Spring 2014,2013-2014,Junior,27296,S,,0
21350,201410,Fall 2014,2014-2015,Senior,10889,S,,0
21350,201410,Fall 2014,2014-2015,Senior,20787,S,,0
21350,201420,Spring 2015,2014-2015,Senior,30086,S,,0
21350,201420,Spring 2015,2014-2015,Senior,30498,S,,0
21350,201310,Fall 2013,2013-2014,Junior,201001001,TR,,0
22617,201110,Fall 2011,2011-2012,Freshman,10519,A,4.0,1
22617,201110,Fall 2011,2011-2012,Freshman,12842,A,4.0,1
22617,201120,Spring 2012,2011-2012,Freshman,20400,A,4.0,1
22617,201120,Spring 2012,2011-2012,Freshman,20771,A,4.0,1
22617,201120,Spring 2012,2011-2012,Freshman,22144,A,4.0,1
22617,201320,Spring 2014,2013-2014,Junior,27642,A,4.0,1
22617,201110,Fall 2011,2011-2012,Freshman,11963,A-,3.667,1
22617,201110,Fall 2011,2011-2012,Freshman,18649,A-,3.667,1
22617,201120,Spring 2012,2011-2012,Freshman,24643,A-,3.667,1
22617,201210,Fall 2012,2012-2013,Sophomore,11628,A-,3.667,1
22617,201210,Fall 2012,2012-2013,Sophomore,13026,A-,3.667,1
22617,201320,Spring 2014,2013-2014,Junior,22703,A-,3.667,1
22617,201410,Fall 2014,2014-2015,Senior,17125,A-,3.667,1
22617,201420,Spring 2015,2014-2015,Senior,29613,A-,3.667,1
22617,201210,Fall 2012,2012-2013,Sophomore,15442,B,3.0,1
22617,201220,Spring 2013,2012-2013,Sophomore,24521,B,3.0,1
22617,201310,Fall 2013,2013-2014,Junior,14328,B,3.0,1
22617,201310,Fall 2013,2013-2014,Junior,14643,B,3.0,1
22617,201320,Spring 2014,2013-2014,Junior,23331,B,3.0,1
22617,201410,Fall 2014,2014-2015,Senior,14924,B,3.0,1
22617,201420,Spring 2015,2014-2015,Senior,26965,B,3.0,1
22617,201420,Spring 2015,2014-2015,Senior,30259,B,3.0,1
22617,201110,Fall 2011,2011-2012,Freshman,14271,B-,2.667,1
22617,201220,Spring 2013,2012-2013,Sophomore,20711,B-,2.667,1
22617,201220,Spring 2013,2012-2013,Sophomore,22264,B-,2.667,1
22617,201220,Spring 2013,2012-2013,Sophomore,23615,B-,2.667,1
22617,201310,Fall 2013,2013-2014,Junior,12399,B-,2.667,1
22617,201410,Fall 2014,2014-2015,Senior,19747,B-,2.667,1
22617,201420,Spring 2015,2014-2015,Senior,27445,B-,2.667,1
22617,201120,Spring 2012,2011-2012,Freshman,25045,B+,3.333,1
22617,201210,Fall 2012,2012-2013,Sophomore,10204,B+,3.333,1
22617,201210,Fall 2012,2012-2013,Sophomore,18982,B+,3.333,1
22617,201210,Fall 2012,2012-2013,Sophomore,19015,B+,3.333,1
22617,201220,Spring 2013,2012-2013,Sophomore,28817,B+,3.333,1
22617,201300,Summer 2013,2013-2014,Junior,1654,B+,3.333,1
22617,201310,Fall 2013,2013-2014,Junior,11489,B+,3.333,1
22617,201310,Fall 2013,2013-2014,Junior,14118,B+,3.333,1
22617,201310,Fall 2013,2013-2014,Junior,14668,B+,3.333,1
22617,201310,Fall 2013,2013-2014,Junior,16956,B+,3.333,1
22617,201320,Spring 2014,2013-2014,Junior,24477,B+,3.333,1
22617,201320,Spring 2014,2013-2014,Junior,24548,B+,3.333,1
22617,201400,Summer 2014,2014-2015,Senior,2247,B+,3.333,1
22617,201410,Fall 2014,2014-2015,Senior,15605,B+,3.333,1
22617,201410,Fall 2014,2014-2015,Senior,20689,B+,3.333,1
22617,201420,Spring 2015,2014-2015,Senior,29029,B+,3.333,1
22617,201420,Spring 2015,2014-2015,Senior,29278,B+,3.333,1
22617,201220,Spring 2013,2012-2013,Sophomore,22271,C+,2.333,1
22617,201410,Fall 2014,2014-2015,Senior,10924,C+,2.333,1
22617,201420,Spring 2015,2014-2015,Senior,25830,C+,2.333,1
22617,201410,Fall 2014,2014-2015,Senior,13399,P,,0
22617,201110,Fall 2011,2011-2012,Freshman,13159,S,,0
22617,201120,Spring 2012,2011-2012,Freshman,22733,S,,0
22617,201120,Spring 2012,2011-2012,Freshman,24635,S,,0
22617,201220,Spring 2013,2012-2013,Sophomore,22555,S,,0
22617,201310,Fall 2013,2013-2014,Junior,13181,S,,0
22617,201410,Fall 2014,2014-2015,Senior,15018,S,,0
22617,201420,Spring 2015,2014-2015,Senior,21981,S,,0
22617,201420,Spring 2015,2014-2015,Senior,22255,S,,0
22745,201110,Fall 2011,2011-2012,Freshman,14232,A,4.0,1
22745,201120,Spring 2012,2011-2012,Freshman,24046,A,4.0,1
22745,201210,Fall 2012,2012-2013,Sophomore,12571,A,4.0,1
22745,201210,Fall 2012,2012-2013,Sophomore,12666,A,4.0,1
22745,201220,Spring 2013,2012-2013,Sophomore,21071,A,4.0,1
22745,201220,Spring 2013,2012-2013,Sophomore,24557,A,4.0,1
22745,201320,Spring 2014,2013-2014,Junior,22733,A,4.0,1
22745,201320,Spring 2014,2013-2014,Junior,22734,A,4.0,1
22745,201320,Spring 2014,2013-2014,Junior,27695,A,4.0,1
22745,201320,Spring 2014,2013-2014,Junior,27698,A,4.0,1
22745,201320,Spring 2014,2013-2014,Junior,27703,A,4.0,1
22745,201320,Spring 2014,2013-2014,Junior,27707,A,4.0,1
22745,201410,Fall 2014,2014-2015,Senior,10923,A,4.0,1
22745,201410,Fall 2014,2014-2015,Senior,10925,A,4.0,1
22745,201420,Spring 2015,2014-2015,Senior,25832,A,4.0,1
22745,201110,Fall 2011,2011-2012,Freshman,11916,A-,3.667,1
22745,201110,Fall 2011,2011-2012,Freshman,15533,A-,3.667,1
22745,201120,Spring 2012,2011-2012,Freshman,23492,A-,3.667,1
22745,201120,Spring 2012,2011-2012,Freshman,25220,A-,3.667,1
22745,201210,Fall 2012,2012-2013,Sophomore,11268,A-,3.667,1
22745,201310,Fall 2013,2013-2014,Junior,14757,A-,3.667,1
22745,201310,Fall 2013,2013-2014,Junior,16581,A-,3.667,1
22745,201420,Spring 2015,2014-2015,Senior,20429,A-,3.667,1
22745,201420,Spring 2015,2014-2015,Senior,24714,A-,3.667,1
22745,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
22745,201110,Fall 2011,2011-2012,Freshman,101002002,AD,,0
22745,201110,Fall 2011,2011-2012,Freshman,101002003,AD,,0
22745,201110,Fall 2011,2011-2012,Freshman,101003004,AD,,0
22745,201110,Fall 2011,2011-2012,Freshman,101004005,AD,,0
22745,201110,Fall 2011,2011-2012,Freshman,10093,B,3.0,1
22745,201210,Fall 2012,2012-2013,Sophomore,11111,B,3.0,1
22745,201210,Fall 2012,2012-2013,Sophomore,18984,B,3.0,1
22745,201220,Spring 2013,2012-2013,Sophomore,21188,B,3.0,1
22745,201220,Spring 2013,2012-2013,Sophomore,22264,B,3.0,1
22745,201310,Fall 2013,2013-2014,Junior,11794,B,3.0,1
22745,201410,Fall 2014,2014-2015,Senior,19748,B,3.0,1
22745,201220,Spring 2013,2012-2013,Sophomore,25824,B-,2.667,1
22745,201110,Fall 2011,2011-2012,Freshman,11528,B+,3.333,1
22745,201120,Spring 2012,2011-2012,Freshman,23348,B+,3.333,1
22745,201120,Spring 2012,2011-2012,Freshman,28227,B+,3.333,1
22745,201210,Fall 2012,2012-2013,Sophomore,11628,B+,3.333,1
22745,201220,Spring 2013,2012-2013,Sophomore,23123,B+,3.333,1
22745,201310,Fall 2013,2013-2014,Junior,13578,B+,3.333,1
